time,Measure,kWh,label
2022-01-03 00:00:00,BS3 - Main 3L,60.5,unclassified
2022-01-03 00:15:00,BS3 - Main 3L,60.5,unclassified
2022-01-03 00:30:00,BS3 - Main 3L,60.5,unclassified
2022-01-03 00:45:00,BS3 - Main 3L,60.5,unclassified
2022-01-03 01:00:00,BS3 - Main 3L,60.5,unclassified
2022-01-03 01:15:00,BS3 - Main 3L,58.5,unclassified
2022-01-03 01:30:00,BS3 - Main 3L,56.5,unclassified
2022-01-03 01:45:00,BS3 - Main 3L,54.5,unclassified
2022-01-03 02:00:00,BS3 - Main 3L,52.5,unclassified
2022-01-03 02:15:00,BS3 - Main 3L,49.0625,unclassified
2022-01-03 02:30:00,BS3 - Main 3L,45.625,unclassified
2022-01-03 02:45:00,BS3 - Main 3L,42.1875,unclassified
2022-01-03 03:00:00,BS3 - Main 3L,38.75,unclassified
2022-01-03 03:15:00,BS3 - Main 3L,38.1875,unclassified
2022-01-03 03:30:00,BS3 - Main 3L,37.625,unclassified
2022-01-03 03:45:00,BS3 - Main 3L,37.0625,unclassified
2022-01-03 04:00:00,BS3 - Main 3L,36.5,unclassified
2022-01-03 04:15:00,BS3 - Main 3L,36.5,unclassified
2022-01-03 04:30:00,BS3 - Main 3L,36.5,unclassified
2022-01-03 04:45:00,BS3 - Main 3L,36.5,unclassified
2022-01-03 05:00:00,BS3 - Main 3L,36.5,unclassified
2022-01-03 05:15:00,BS3 - Main 3L,37.5,unclassified
2022-01-03 05:30:00,BS3 - Main 3L,38.5,unclassified
2022-01-03 05:45:00,BS3 - Main 3L,39.5,unclassified
2022-01-03 06:00:00,BS3 - Main 3L,40.5,unclassified
2022-01-03 06:15:00,BS3 - Main 3L,39.25,unclassified
2022-01-03 06:30:00,BS3 - Main 3L,38.0,unclassified
2022-01-03 06:45:00,BS3 - Main 3L,36.75,unclassified
2022-01-03 07:00:00,BS3 - Main 3L,35.5,unclassified
2022-01-03 07:15:00,BS3 - Main 3L,35.6875,unclassified
2022-01-03 07:30:00,BS3 - Main 3L,35.875,unclassified
2022-01-03 07:45:00,BS3 - Main 3L,36.0625,unclassified
2022-01-03 08:00:00,BS3 - Main 3L,36.25,unclassified
