,time,Measure,kWh,label
827,2022-01-03 09:00:00,Sub - Feeder F03,21.0,unclassified
852,2022-01-03 09:15:00,Sub - Feeder F03,21.125,unclassified
870,2022-01-03 09:30:00,Sub - Feeder F03,21.25,unclassified
895,2022-01-03 09:45:00,Sub - Feeder F03,21.375,unclassified
916,2022-01-03 10:00:00,Sub - Feeder F03,21.5,unclassified
946,2022-01-03 10:15:00,Sub - Feeder F03,21.375,unclassified
968,2022-01-03 10:30:00,Sub - Feeder F03,21.25,unclassified
985,2022-01-03 10:45:00,Sub - Feeder F03,21.125,unclassified
1007,2022-01-03 11:00:00,Sub - Feeder F03,21.0,unclassified
1023,2022-01-03 11:15:00,Sub - Feeder F03,21.5,unclassified
1057,2022-01-03 11:30:00,Sub - Feeder F03,22.0,unclassified
1082,2022-01-03 11:45:00,Sub - Feeder F03,22.5,unclassified
1096,2022-01-03 12:00:00,Sub - Feeder F03,23.0,unclassified
1120,2022-01-03 12:15:00,Sub - Feeder F03,22.4375,unclassified
1149,2022-01-03 12:30:00,Sub - Feeder F03,21.875,unclassified
1164,2022-01-03 12:45:00,Sub - Feeder F03,21.3125,unclassified
1194,2022-01-03 13:00:00,Sub - Feeder F03,20.75,unclassified
1211,2022-01-03 13:15:00,Sub - Feeder F03,21.125,unclassified
1245,2022-01-03 13:30:00,Sub - Feeder F03,21.5,unclassified
1270,2022-01-03 13:45:00,Sub - Feeder F03,21.875,unclassified
1293,2022-01-03 14:00:00,Sub - Feeder F03,22.25,unclassified
1302,2022-01-03 14:15:00,Sub - Feeder F03,21.75,unclassified
1330,2022-01-03 14:30:00,Sub - Feeder F03,21.25,unclassified
1347,2022-01-03 14:45:00,Sub - Feeder F03,20.75,unclassified
1381,2022-01-03 15:00:00,Sub - Feeder F03,20.25,unclassified
1391,2022-01-03 15:15:00,Sub - Feeder F03,20.3125,unclassified
1414,2022-01-03 15:30:00,Sub - Feeder F03,20.375,unclassified
1451,2022-01-03 15:45:00,Sub - Feeder F03,20.4375,unclassified
1464,2022-01-03 16:00:00,Sub - Feeder F03,20.5,unclassified
1485,2022-01-03 16:15:00,Sub - Feeder F03,20.4375,unclassified
1520,2022-01-03 16:30:00,Sub - Feeder F03,20.375,unclassified
1536,2022-01-03 16:45:00,Sub - Feeder F03,20.3125,unclassified
1555,2022-01-03 17:00:00,Sub - Feeder F03,20.25,unclassified
1573,2022-01-03 17:15:00,Sub - Feeder F03,20.3125,unclassified
1608,2022-01-03 17:30:00,Sub - Feeder F03,20.375,unclassified
1622,2022-01-03 17:45:00,Sub - Feeder F03,20.4375,unclassified
1643,2022-01-03 18:00:00,Sub - Feeder F03,20.5,unclassified
1682,2022-01-03 18:15:00,Sub - Feeder F03,20.9375,unclassified
1694,2022-01-03 18:30:00,Sub - Feeder F03,21.375,unclassified
1711,2022-01-03 18:45:00,Sub - Feeder F03,21.8125,unclassified
1730,2022-01-03 19:00:00,Sub - Feeder F03,22.25,unclassified
1769,2022-01-03 19:15:00,Sub - Feeder F03,21.875,unclassified
1776,2022-01-03 19:30:00,Sub - Feeder F03,21.5,unclassified
1808,2022-01-03 19:45:00,Sub - Feeder F03,21.125,unclassified
1830,2022-01-03 20:00:00,Sub - Feeder F03,20.75,unclassified
1846,2022-01-03 20:15:00,Sub - Feeder F03,20.6875,unclassified
1868,2022-01-03 20:30:00,Sub - Feeder F03,20.625,unclassified
1901,2022-01-03 20:45:00,Sub - Feeder F03,20.5625,unclassified
1933,2022-01-03 21:00:00,Sub - Feeder F03,20.5,unclassified
1942,2022-01-03 21:15:00,Sub - Feeder F03,20.875,unclassified
1976,2022-01-03 21:30:00,Sub - Feeder F03,21.25,unclassified
1984,2022-01-03 21:45:00,Sub - Feeder F03,21.625,unclassified
2014,2022-01-03 22:00:00,Sub - Feeder F03,22.0,unclassified
2050,2022-01-03 22:15:00,Sub - Feeder F03,21.625,unclassified
2073,2022-01-03 22:30:00,Sub - Feeder F03,21.25,unclassified
2091,2022-01-03 22:45:00,Sub - Feeder F03,20.875,unclassified
2111,2022-01-03 23:00:00,Sub - Feeder F03,20.5,unclassified
2121,2022-01-03 23:15:00,Sub - Feeder F03,20.4375,unclassified
2165,2022-01-03 23:30:00,Sub - Feeder F03,20.375,unclassified
2169,2022-01-03 23:45:00,Sub - Feeder F03,20.3125,unclassified
2210,2022-01-04 00:00:00,Sub - Feeder F03,20.25,unclassified
2229,2022-01-04 00:15:00,Sub - Feeder F03,20.1875,unclassified
2256,2022-01-04 00:30:00,Sub - Feeder F03,20.125,unclassified
2261,2022-01-04 00:45:00,Sub - Feeder F03,20.0625,unclassified
2290,2022-01-04 01:00:00,Sub - Feeder F03,20.0,unclassified
2325,2022-01-04 01:15:00,Sub - Feeder F03,20.625,unclassified
2338,2022-01-04 01:30:00,Sub - Feeder F03,21.25,unclassified
2363,2022-01-04 01:45:00,Sub - Feeder F03,21.875,unclassified
2387,2022-01-04 02:00:00,Sub - Feeder F03,22.5,unclassified
2400,2022-01-04 02:15:00,Sub - Feeder F03,21.9375,unclassified
2438,2022-01-04 02:30:00,Sub - Feeder F03,21.375,unclassified
2456,2022-01-04 02:45:00,Sub - Feeder F03,20.8125,unclassified
2467,2022-01-04 03:00:00,Sub - Feeder F03,20.25,unclassified
2494,2022-01-04 03:15:00,Sub - Feeder F03,20.25,unclassified
2516,2022-01-04 03:30:00,Sub - Feeder F03,20.25,unclassified
2549,2022-01-04 03:45:00,Sub - Feeder F03,20.25,unclassified
2567,2022-01-04 04:00:00,Sub - Feeder F03,20.25,unclassified
2591,2022-01-04 04:15:00,Sub - Feeder F03,20.6875,unclassified
2612,2022-01-04 04:30:00,Sub - Feeder F03,21.125,unclassified
2642,2022-01-04 04:45:00,Sub - Feeder F03,21.5625,unclassified
2657,2022-01-04 05:00:00,Sub - Feeder F03,22.0,unclassified
2675,2022-01-04 05:15:00,Sub - Feeder F03,21.6875,unclassified
2697,2022-01-04 05:30:00,Sub - Feeder F03,21.375,unclassified
2736,2022-01-04 05:45:00,Sub - Feeder F03,21.0625,unclassified
2759,2022-01-04 06:00:00,Sub - Feeder F03,20.75,unclassified
2781,2022-01-04 06:15:00,Sub - Feeder F03,20.8125,unclassified
2809,2022-01-04 06:30:00,Sub - Feeder F03,20.875,unclassified
2824,2022-01-04 06:45:00,Sub - Feeder F03,20.9375,unclassified
2848,2022-01-04 07:00:00,Sub - Feeder F03,21.0,unclassified
2870,2022-01-04 07:15:00,Sub - Feeder F03,20.9375,unclassified
2893,2022-01-04 07:30:00,Sub - Feeder F03,20.875,unclassified
2917,2022-01-04 07:45:00,Sub - Feeder F03,20.8125,unclassified
2929,2022-01-04 08:00:00,Sub - Feeder F03,20.75,unclassified
2964,2022-01-04 08:15:00,Sub - Feeder F03,20.75,unclassified
2981,2022-01-04 08:30:00,Sub - Feeder F03,20.75,unclassified
3005,2022-01-04 08:45:00,Sub - Feeder F03,20.75,unclassified
3026,2022-01-04 09:00:00,Sub - Feeder F03,20.75,unclassified
3044,2022-01-04 09:15:00,Sub - Feeder F03,21.25,unclassified
3069,2022-01-04 09:30:00,Sub - Feeder F03,21.75,unclassified
3092,2022-01-04 09:45:00,Sub - Feeder F03,22.25,unclassified
3117,2022-01-04 10:00:00,Sub - Feeder F03,22.75,unclassified
3139,2022-01-04 10:15:00,Sub - Feeder F03,22.1875,unclassified
3158,2022-01-04 10:30:00,Sub - Feeder F03,21.625,unclassified
3196,2022-01-04 10:45:00,Sub - Feeder F03,21.0625,unclassified
3221,2022-01-04 11:00:00,Sub - Feeder F03,20.5,unclassified
3226,2022-01-04 11:15:00,Sub - Feeder F03,20.5,unclassified
3254,2022-01-04 11:30:00,Sub - Feeder F03,20.5,unclassified
3289,2022-01-04 11:45:00,Sub - Feeder F03,20.5,unclassified
3294,2022-01-04 12:00:00,Sub - Feeder F03,20.5,unclassified
3319,2022-01-04 12:15:00,Sub - Feeder F03,20.9375,unclassified
3353,2022-01-04 12:30:00,Sub - Feeder F03,21.375,unclassified
3377,2022-01-04 12:45:00,Sub - Feeder F03,21.8125,unclassified
3386,2022-01-04 13:00:00,Sub - Feeder F03,22.25,unclassified
3428,2022-01-04 13:15:00,Sub - Feeder F03,21.75,unclassified
3437,2022-01-04 13:30:00,Sub - Feeder F03,21.25,unclassified
3472,2022-01-04 13:45:00,Sub - Feeder F03,20.75,unclassified
3479,2022-01-04 14:00:00,Sub - Feeder F03,20.25,unclassified
3522,2022-01-04 14:15:00,Sub - Feeder F03,20.25,unclassified
3536,2022-01-04 14:30:00,Sub - Feeder F03,20.25,unclassified
3551,2022-01-04 14:45:00,Sub - Feeder F03,20.25,unclassified
3571,2022-01-04 15:00:00,Sub - Feeder F03,20.25,unclassified
3598,2022-01-04 15:15:00,Sub - Feeder F03,20.1875,unclassified
3632,2022-01-04 15:30:00,Sub - Feeder F03,20.125,unclassified
3642,2022-01-04 15:45:00,Sub - Feeder F03,20.0625,unclassified
3682,2022-01-04 16:00:00,Sub - Feeder F03,20.0,unclassified
3690,2022-01-04 16:15:00,Sub - Feeder F03,20.5625,unclassified
3721,2022-01-04 16:30:00,Sub - Feeder F03,21.125,unclassified
3740,2022-01-04 16:45:00,Sub - Feeder F03,21.6875,unclassified
3766,2022-01-04 17:00:00,Sub - Feeder F03,22.25,unclassified
3782,2022-01-04 17:15:00,Sub - Feeder F03,21.8125,unclassified
3797,2022-01-04 17:30:00,Sub - Feeder F03,21.375,unclassified
3833,2022-01-04 17:45:00,Sub - Feeder F03,20.9375,unclassified
3859,2022-01-04 18:00:00,Sub - Feeder F03,20.5,unclassified
3870,2022-01-04 18:15:00,Sub - Feeder F03,20.5625,unclassified
3907,2022-01-04 18:30:00,Sub - Feeder F03,20.625,unclassified
3924,2022-01-04 18:45:00,Sub - Feeder F03,20.6875,unclassified
3940,2022-01-04 19:00:00,Sub - Feeder F03,20.75,unclassified
3965,2022-01-04 19:15:00,Sub - Feeder F03,21.1875,unclassified
3983,2022-01-04 19:30:00,Sub - Feeder F03,21.625,unclassified
4009,2022-01-04 19:45:00,Sub - Feeder F03,22.0625,unclassified
4035,2022-01-04 20:00:00,Sub - Feeder F03,22.5,unclassified
4056,2022-01-04 20:15:00,Sub - Feeder F03,22.125,unclassified
4090,2022-01-04 20:30:00,Sub - Feeder F03,21.75,unclassified
4115,2022-01-04 20:45:00,Sub - Feeder F03,21.375,unclassified
4136,2022-01-04 21:00:00,Sub - Feeder F03,21.0,unclassified
4141,2022-01-04 21:15:00,Sub - Feeder F03,20.75,unclassified
4182,2022-01-04 21:30:00,Sub - Feeder F03,20.5,unclassified
4198,2022-01-04 21:45:00,Sub - Feeder F03,20.25,unclassified
4225,2022-01-04 22:00:00,Sub - Feeder F03,20.0,unclassified
4233,2022-01-04 22:15:00,Sub - Feeder F03,20.125,unclassified
4269,2022-01-04 22:30:00,Sub - Feeder F03,20.25,unclassified
4297,2022-01-04 22:45:00,Sub - Feeder F03,20.375,unclassified
4305,2022-01-04 23:00:00,Sub - Feeder F03,20.5,unclassified
4339,2022-01-04 23:15:00,Sub - Feeder F03,21.0,unclassified
4363,2022-01-04 23:30:00,Sub - Feeder F03,21.5,unclassified
4385,2022-01-04 23:45:00,Sub - Feeder F03,22.0,unclassified
4404,2022-01-05 00:00:00,Sub - Feeder F03,22.5,unclassified
4414,2022-01-05 00:15:00,Sub - Feeder F03,21.9375,unclassified
4453,2022-01-05 00:30:00,Sub - Feeder F03,21.375,unclassified
4463,2022-01-05 00:45:00,Sub - Feeder F03,20.8125,unclassified
4494,2022-01-05 01:00:00,Sub - Feeder F03,20.25,unclassified
4517,2022-01-05 01:15:00,Sub - Feeder F03,20.25,unclassified
4550,2022-01-05 01:30:00,Sub - Feeder F03,20.25,unclassified
4556,2022-01-05 01:45:00,Sub - Feeder F03,20.25,unclassified
4588,2022-01-05 02:00:00,Sub - Feeder F03,20.25,unclassified
4615,2022-01-05 02:15:00,Sub - Feeder F03,20.6875,unclassified
4630,2022-01-05 02:30:00,Sub - Feeder F03,21.125,unclassified
4645,2022-01-05 02:45:00,Sub - Feeder F03,21.5625,unclassified
4669,2022-01-05 03:00:00,Sub - Feeder F03,22.0,unclassified
4703,2022-01-05 03:15:00,Sub - Feeder F03,21.5625,unclassified
4728,2022-01-05 03:30:00,Sub - Feeder F03,21.125,unclassified
4736,2022-01-05 03:45:00,Sub - Feeder F03,20.6875,unclassified
4772,2022-01-05 04:00:00,Sub - Feeder F03,20.25,unclassified
4801,2022-01-05 04:15:00,Sub - Feeder F03,20.25,unclassified
4807,2022-01-05 04:30:00,Sub - Feeder F03,20.25,unclassified
4848,2022-01-05 04:45:00,Sub - Feeder F03,20.25,unclassified
4851,2022-01-05 05:00:00,Sub - Feeder F03,20.25,unclassified
4883,2022-01-05 05:15:00,Sub - Feeder F03,20.1875,unclassified
4918,2022-01-05 05:30:00,Sub - Feeder F03,20.125,unclassified
4928,2022-01-05 05:45:00,Sub - Feeder F03,20.0625,unclassified
4944,2022-01-05 06:00:00,Sub - Feeder F03,20.0,unclassified
4980,2022-01-05 06:15:00,Sub - Feeder F03,20.5,unclassified
5001,2022-01-05 06:30:00,Sub - Feeder F03,21.0,unclassified
5026,2022-01-05 06:45:00,Sub - Feeder F03,21.5,unclassified
5049,2022-01-05 07:00:00,Sub - Feeder F03,22.0,unclassified
5063,2022-01-05 07:15:00,Sub - Feeder F03,21.6875,unclassified
5094,2022-01-05 07:30:00,Sub - Feeder F03,21.375,unclassified
5116,2022-01-05 07:45:00,Sub - Feeder F03,21.0625,unclassified
5133,2022-01-05 08:00:00,Sub - Feeder F03,20.75,unclassified
5154,2022-01-05 08:15:00,Sub - Feeder F03,20.75,unclassified
5176,2022-01-05 08:30:00,Sub - Feeder F03,20.75,unclassified
5196,2022-01-05 08:45:00,Sub - Feeder F03,20.75,unclassified
5226,2022-01-05 09:00:00,Sub - Feeder F03,20.75,unclassified
5259,2022-01-05 09:15:00,Sub - Feeder F03,21.1875,unclassified
5280,2022-01-05 09:30:00,Sub - Feeder F03,21.625,unclassified
5303,2022-01-05 09:45:00,Sub - Feeder F03,22.0625,unclassified
5319,2022-01-05 10:00:00,Sub - Feeder F03,22.5,unclassified
5347,2022-01-05 10:15:00,Sub - Feeder F03,22.125,unclassified
5359,2022-01-05 10:30:00,Sub - Feeder F03,21.75,unclassified
5383,2022-01-05 10:45:00,Sub - Feeder F03,21.375,unclassified
5408,2022-01-05 11:00:00,Sub - Feeder F03,21.0,unclassified
5430,2022-01-05 11:15:00,Sub - Feeder F03,21.0,unclassified
5451,2022-01-05 11:30:00,Sub - Feeder F03,21.0,unclassified
5479,2022-01-05 11:45:00,Sub - Feeder F03,21.0,unclassified
5511,2022-01-05 12:00:00,Sub - Feeder F03,21.0,unclassified
5528,2022-01-05 12:15:00,Sub - Feeder F03,20.9375,unclassified
5553,2022-01-05 12:30:00,Sub - Feeder F03,20.875,unclassified
5582,2022-01-05 12:45:00,Sub - Feeder F03,20.8125,unclassified
5596,2022-01-05 13:00:00,Sub - Feeder F03,20.75,unclassified
5622,2022-01-05 13:15:00,Sub - Feeder F03,20.6875,unclassified
5646,2022-01-05 13:30:00,Sub - Feeder F03,20.625,unclassified
5665,2022-01-05 13:45:00,Sub - Feeder F03,20.5625,unclassified
5684,2022-01-05 14:00:00,Sub - Feeder F03,20.5,unclassified
5705,2022-01-05 14:15:00,Sub - Feeder F03,20.9375,unclassified
5729,2022-01-05 14:30:00,Sub - Feeder F03,21.375,unclassified
5744,2022-01-05 14:45:00,Sub - Feeder F03,21.8125,unclassified
5779,2022-01-05 15:00:00,Sub - Feeder F03,22.25,unclassified
5804,2022-01-05 15:15:00,Sub - Feeder F03,21.75,unclassified
5826,2022-01-05 15:30:00,Sub - Feeder F03,21.25,unclassified
5833,2022-01-05 15:45:00,Sub - Feeder F03,20.75,unclassified
5854,2022-01-05 16:00:00,Sub - Feeder F03,20.25,unclassified
5876,2022-01-05 16:15:00,Sub - Feeder F03,20.375,unclassified
5917,2022-01-05 16:30:00,Sub - Feeder F03,20.5,unclassified
5939,2022-01-05 16:45:00,Sub - Feeder F03,20.625,unclassified
5958,2022-01-05 17:00:00,Sub - Feeder F03,20.75,unclassified
5972,2022-01-05 17:15:00,Sub - Feeder F03,21.3125,unclassified
6006,2022-01-05 17:30:00,Sub - Feeder F03,21.875,unclassified
6016,2022-01-05 17:45:00,Sub - Feeder F03,22.4375,unclassified
6039,2022-01-05 18:00:00,Sub - Feeder F03,23.0,unclassified
6076,2022-01-05 18:15:00,Sub - Feeder F03,22.3125,unclassified
6099,2022-01-05 18:30:00,Sub - Feeder F03,21.625,unclassified
6112,2022-01-05 18:45:00,Sub - Feeder F03,20.9375,unclassified
6132,2022-01-05 19:00:00,Sub - Feeder F03,20.25,unclassified
6169,2022-01-05 19:15:00,Sub - Feeder F03,20.1875,unclassified
6183,2022-01-05 19:30:00,Sub - Feeder F03,20.125,unclassified
6212,2022-01-05 19:45:00,Sub - Feeder F03,20.0625,unclassified
6235,2022-01-05 20:00:00,Sub - Feeder F03,20.0,unclassified
6245,2022-01-05 20:15:00,Sub - Feeder F03,20.75,unclassified
6267,2022-01-05 20:30:00,Sub - Feeder F03,21.5,unclassified
6298,2022-01-05 20:45:00,Sub - Feeder F03,22.25,unclassified
6317,2022-01-05 21:00:00,Sub - Feeder F03,23.0,unclassified
6350,2022-01-05 21:15:00,Sub - Feeder F03,22.3125,unclassified
6365,2022-01-05 21:30:00,Sub - Feeder F03,21.625,unclassified
6395,2022-01-05 21:45:00,Sub - Feeder F03,20.9375,unclassified
6418,2022-01-05 22:00:00,Sub - Feeder F03,20.25,unclassified
6424,2022-01-05 22:15:00,Sub - Feeder F03,20.25,unclassified
6455,2022-01-05 22:30:00,Sub - Feeder F03,20.25,unclassified
6476,2022-01-05 22:45:00,Sub - Feeder F03,20.25,unclassified
6508,2022-01-05 23:00:00,Sub - Feeder F03,20.25,unclassified
6517,2022-01-05 23:15:00,Sub - Feeder F03,20.25,unclassified
6553,2022-01-05 23:30:00,Sub - Feeder F03,20.25,unclassified
6566,2022-01-05 23:45:00,Sub - Feeder F03,20.25,unclassified
6595,2022-01-06 00:00:00,Sub - Feeder F03,20.25,unclassified
6610,2022-01-06 00:15:00,Sub - Feeder F03,20.375,unclassified
6631,2022-01-06 00:30:00,Sub - Feeder F03,20.5,unclassified
6658,2022-01-06 00:45:00,Sub - Feeder F03,20.625,unclassified
6686,2022-01-06 01:00:00,Sub - Feeder F03,20.75,unclassified
6705,2022-01-06 01:15:00,Sub - Feeder F03,21.125,unclassified
6717,2022-01-06 01:30:00,Sub - Feeder F03,21.5,unclassified
6756,2022-01-06 01:45:00,Sub - Feeder F03,21.875,unclassified
6761,2022-01-06 02:00:00,Sub - Feeder F03,22.25,unclassified
6791,2022-01-06 02:15:00,Sub - Feeder F03,21.6875,unclassified
6816,2022-01-06 02:30:00,Sub - Feeder F03,21.125,unclassified
6849,2022-01-06 02:45:00,Sub - Feeder F03,20.5625,unclassified
6866,2022-01-06 03:00:00,Sub - Feeder F03,20.0,unclassified
6874,2022-01-06 03:15:00,Sub - Feeder F03,19.9375,unclassified
6898,2022-01-06 03:30:00,Sub - Feeder F03,19.875,unclassified
6931,2022-01-06 03:45:00,Sub - Feeder F03,19.8125,unclassified
6941,2022-01-06 04:00:00,Sub - Feeder F03,19.75,unclassified
6964,2022-01-06 04:15:00,Sub - Feeder F03,20.3125,unclassified
6999,2022-01-06 04:30:00,Sub - Feeder F03,20.875,unclassified
7007,2022-01-06 04:45:00,Sub - Feeder F03,21.4375,unclassified
7034,2022-01-06 05:00:00,Sub - Feeder F03,22.0,unclassified
7047,2022-01-06 05:15:00,Sub - Feeder F03,21.625,unclassified
7070,2022-01-06 05:30:00,Sub - Feeder F03,21.25,unclassified
7086,2022-01-06 05:45:00,Sub - Feeder F03,20.875,unclassified
7105,2022-01-06 06:00:00,Sub - Feeder F03,20.5,unclassified
7143,2022-01-06 06:15:00,Sub - Feeder F03,20.5,unclassified
7149,2022-01-06 06:30:00,Sub - Feeder F03,20.5,unclassified
7179,2022-01-06 06:45:00,Sub - Feeder F03,20.5,unclassified
7206,2022-01-06 07:00:00,Sub - Feeder F03,20.5,unclassified
7217,2022-01-06 07:15:00,Sub - Feeder F03,20.6875,unclassified
7242,2022-01-06 07:30:00,Sub - Feeder F03,20.875,unclassified
7267,2022-01-06 07:45:00,Sub - Feeder F03,21.0625,unclassified
7273,2022-01-06 08:00:00,Sub - Feeder F03,21.25,unclassified
7294,2022-01-06 08:15:00,Sub - Feeder F03,21.6875,unclassified
7327,2022-01-06 08:30:00,Sub - Feeder F03,22.125,unclassified
7345,2022-01-06 08:45:00,Sub - Feeder F03,22.5625,unclassified
7372,2022-01-06 09:00:00,Sub - Feeder F03,23.0,unclassified
7386,2022-01-06 09:15:00,Sub - Feeder F03,22.4375,unclassified
7421,2022-01-06 09:30:00,Sub - Feeder F03,21.875,unclassified
7430,2022-01-06 09:45:00,Sub - Feeder F03,21.3125,unclassified
7462,2022-01-06 10:00:00,Sub - Feeder F03,20.75,unclassified
7467,2022-01-06 10:15:00,Sub - Feeder F03,20.6875,unclassified
7499,2022-01-06 10:30:00,Sub - Feeder F03,20.625,unclassified
7523,2022-01-06 10:45:00,Sub - Feeder F03,20.5625,unclassified
7544,2022-01-06 11:00:00,Sub - Feeder F03,20.5,unclassified
7564,2022-01-06 11:15:00,Sub - Feeder F03,21.0,unclassified
7572,2022-01-06 11:30:00,Sub - Feeder F03,21.5,unclassified
7608,2022-01-06 11:45:00,Sub - Feeder F03,22.0,unclassified
7622,2022-01-06 12:00:00,Sub - Feeder F03,22.5,unclassified
7645,2022-01-06 12:15:00,Sub - Feeder F03,22.0625,unclassified
7660,2022-01-06 12:30:00,Sub - Feeder F03,21.625,unclassified
7688,2022-01-06 12:45:00,Sub - Feeder F03,21.1875,unclassified
7712,2022-01-06 13:00:00,Sub - Feeder F03,20.75,unclassified
7724,2022-01-06 13:15:00,Sub - Feeder F03,20.6875,unclassified
7761,2022-01-06 13:30:00,Sub - Feeder F03,20.625,unclassified
7781,2022-01-06 13:45:00,Sub - Feeder F03,20.5625,unclassified
7788,2022-01-06 14:00:00,Sub - Feeder F03,20.5,unclassified
7810,2022-01-06 14:15:00,Sub - Feeder F03,21.0625,unclassified
7836,2022-01-06 14:30:00,Sub - Feeder F03,21.625,unclassified
7861,2022-01-06 14:45:00,Sub - Feeder F03,22.1875,unclassified
7883,2022-01-06 15:00:00,Sub - Feeder F03,22.75,unclassified
7910,2022-01-06 15:15:00,Sub - Feeder F03,22.375,unclassified
7927,2022-01-06 15:30:00,Sub - Feeder F03,22.0,unclassified
7947,2022-01-06 15:45:00,Sub - Feeder F03,21.625,unclassified
7962,2022-01-06 16:00:00,Sub - Feeder F03,21.25,unclassified
8002,2022-01-06 16:15:00,Sub - Feeder F03,21.125,unclassified
8017,2022-01-06 16:30:00,Sub - Feeder F03,21.0,unclassified
8029,2022-01-06 16:45:00,Sub - Feeder F03,20.875,unclassified
8053,2022-01-06 17:00:00,Sub - Feeder F03,20.75,unclassified
8084,2022-01-06 17:15:00,Sub - Feeder F03,20.75,unclassified
8109,2022-01-06 17:30:00,Sub - Feeder F03,20.75,unclassified
8125,2022-01-06 17:45:00,Sub - Feeder F03,20.75,unclassified
8143,2022-01-06 18:00:00,Sub - Feeder F03,20.75,unclassified
8177,2022-01-06 18:15:00,Sub - Feeder F03,21.3125,unclassified
8185,2022-01-06 18:30:00,Sub - Feeder F03,21.875,unclassified
8222,2022-01-06 18:45:00,Sub - Feeder F03,22.4375,unclassified
8236,2022-01-06 19:00:00,Sub - Feeder F03,23.0,unclassified
8266,2022-01-06 19:15:00,Sub - Feeder F03,22.5625,unclassified
8289,2022-01-06 19:30:00,Sub - Feeder F03,22.125,unclassified
8299,2022-01-06 19:45:00,Sub - Feeder F03,21.6875,unclassified
8332,2022-01-06 20:00:00,Sub - Feeder F03,21.25,unclassified
8341,2022-01-06 20:15:00,Sub - Feeder F03,21.1875,unclassified
8374,2022-01-06 20:30:00,Sub - Feeder F03,21.125,unclassified
8385,2022-01-06 20:45:00,Sub - Feeder F03,21.0625,unclassified
8410,2022-01-06 21:00:00,Sub - Feeder F03,21.0,unclassified
8432,2022-01-06 21:15:00,Sub - Feeder F03,21.0,unclassified
8446,2022-01-06 21:30:00,Sub - Feeder F03,21.0,unclassified
8476,2022-01-06 21:45:00,Sub - Feeder F03,21.0,unclassified
8508,2022-01-06 22:00:00,Sub - Feeder F03,21.0,unclassified
8523,2022-01-06 22:15:00,Sub - Feeder F03,21.375,unclassified
8545,2022-01-06 22:30:00,Sub - Feeder F03,21.75,unclassified
8559,2022-01-06 22:45:00,Sub - Feeder F03,22.125,unclassified
8597,2022-01-06 23:00:00,Sub - Feeder F03,22.5,unclassified
8602,2022-01-06 23:15:00,Sub - Feeder F03,22.0,unclassified
8625,2022-01-06 23:30:00,Sub - Feeder F03,21.5,unclassified
8657,2022-01-06 23:45:00,Sub - Feeder F03,21.0,unclassified
8670,2022-01-07 00:00:00,Sub - Feeder F03,20.5,unclassified
8695,2022-01-07 00:15:00,Sub - Feeder F03,20.5,unclassified
