,time,Measure,kWh,label
2447,2022-01-04 02:45:00,AB1 - Main 1L,57.25,unclassified
2485,2022-01-04 03:00:00,AB1 - Main 1L,57.5,unclassified
2502,2022-01-04 03:15:00,AB1 - Main 1L,60.375,unclassified
2522,2022-01-04 03:30:00,AB1 - Main 1L,63.25,unclassified
2541,2022-01-04 03:45:00,AB1 - Main 1L,66.125,unclassified
2574,2022-01-04 04:00:00,AB1 - Main 1L,69.0,unclassified
2598,2022-01-04 04:15:00,AB1 - Main 1L,68.0,unclassified
2625,2022-01-04 04:30:00,AB1 - Main 1L,67.0,unclassified
2634,2022-01-04 04:45:00,AB1 - Main 1L,66.0,unclassified
2664,2022-01-04 05:00:00,AB1 - Main 1L,65.0,unclassified
2689,2022-01-04 05:15:00,AB1 - Main 1L,63.25,unclassified
2698,2022-01-04 05:30:00,AB1 - Main 1L,61.5,unclassified
2735,2022-01-04 05:45:00,AB1 - Main 1L,59.75,unclassified
2745,2022-01-04 06:00:00,AB1 - Main 1L,58.0,unclassified
2777,2022-01-04 06:15:00,AB1 - Main 1L,57.8125,unclassified
2788,2022-01-04 06:30:00,AB1 - Main 1L,57.625,unclassified
2813,2022-01-04 06:45:00,AB1 - Main 1L,57.4375,unclassified
2838,2022-01-04 07:00:00,AB1 - Main 1L,57.25,unclassified
2862,2022-01-04 07:15:00,AB1 - Main 1L,56.75,unclassified
2898,2022-01-04 07:30:00,AB1 - Main 1L,56.25,unclassified
2911,2022-01-04 07:45:00,AB1 - Main 1L,55.75,unclassified
2933,2022-01-04 08:00:00,AB1 - Main 1L,55.25,unclassified
2957,2022-01-04 08:15:00,AB1 - Main 1L,55.1875,unclassified
2984,2022-01-04 08:30:00,AB1 - Main 1L,55.125,unclassified
3013,2022-01-04 08:45:00,AB1 - Main 1L,55.0625,unclassified
3037,2022-01-04 09:00:00,AB1 - Main 1L,55.0,unclassified
3051,2022-01-04 09:15:00,AB1 - Main 1L,54.6875,unclassified
3077,2022-01-04 09:30:00,AB1 - Main 1L,54.375,unclassified
3090,2022-01-04 09:45:00,AB1 - Main 1L,54.0625,unclassified
3130,2022-01-04 10:00:00,AB1 - Main 1L,53.75,unclassified
3138,2022-01-04 10:15:00,AB1 - Main 1L,53.625,unclassified
3157,2022-01-04 10:30:00,AB1 - Main 1L,53.5,unclassified
3188,2022-01-04 10:45:00,AB1 - Main 1L,53.375,unclassified
3218,2022-01-04 11:00:00,AB1 - Main 1L,53.25,unclassified
3234,2022-01-04 11:15:00,AB1 - Main 1L,53.25,unclassified
3262,2022-01-04 11:30:00,AB1 - Main 1L,53.25,unclassified
3278,2022-01-04 11:45:00,AB1 - Main 1L,53.25,unclassified
3300,2022-01-04 12:00:00,AB1 - Main 1L,53.25,unclassified
3330,2022-01-04 12:15:00,AB1 - Main 1L,52.8125,unclassified
3350,2022-01-04 12:30:00,AB1 - Main 1L,52.375,unclassified
3376,2022-01-04 12:45:00,AB1 - Main 1L,51.9375,unclassified
3397,2022-01-04 13:00:00,AB1 - Main 1L,51.5,unclassified
3409,2022-01-04 13:15:00,AB1 - Main 1L,51.5,unclassified
3446,2022-01-04 13:30:00,AB1 - Main 1L,51.5,unclassified
3456,2022-01-04 13:45:00,AB1 - Main 1L,51.5,unclassified
3491,2022-01-04 14:00:00,AB1 - Main 1L,51.5,unclassified
3505,2022-01-04 14:15:00,AB1 - Main 1L,52.0625,unclassified
3530,2022-01-04 14:30:00,AB1 - Main 1L,52.625,unclassified
3558,2022-01-04 14:45:00,AB1 - Main 1L,53.1875,unclassified
3580,2022-01-04 15:00:00,AB1 - Main 1L,53.75,unclassified
3608,2022-01-04 15:15:00,AB1 - Main 1L,53.5,unclassified
3619,2022-01-04 15:30:00,AB1 - Main 1L,53.25,unclassified
3651,2022-01-04 15:45:00,AB1 - Main 1L,53.0,unclassified
3672,2022-01-04 16:00:00,AB1 - Main 1L,52.75,unclassified
3702,2022-01-04 16:15:00,AB1 - Main 1L,53.3125,unclassified
3710,2022-01-04 16:30:00,AB1 - Main 1L,53.875,unclassified
3748,2022-01-04 16:45:00,AB1 - Main 1L,54.4375,unclassified
3754,2022-01-04 17:00:00,AB1 - Main 1L,55.0,unclassified
3776,2022-01-04 17:15:00,AB1 - Main 1L,55.125,unclassified
3803,2022-01-04 17:30:00,AB1 - Main 1L,55.25,unclassified
3837,2022-01-04 17:45:00,AB1 - Main 1L,55.375,unclassified
3845,2022-01-04 18:00:00,AB1 - Main 1L,55.5,unclassified
3882,2022-01-04 18:15:00,AB1 - Main 1L,55.125,unclassified
3895,2022-01-04 18:30:00,AB1 - Main 1L,54.75,unclassified
3922,2022-01-04 18:45:00,AB1 - Main 1L,54.375,unclassified
3936,2022-01-04 19:00:00,AB1 - Main 1L,54.0,unclassified
3977,2022-01-04 19:15:00,AB1 - Main 1L,54.0,unclassified
3986,2022-01-04 19:30:00,AB1 - Main 1L,54.0,unclassified
4019,2022-01-04 19:45:00,AB1 - Main 1L,54.0,unclassified
4045,2022-01-04 20:00:00,AB1 - Main 1L,54.0,unclassified
4052,2022-01-04 20:15:00,AB1 - Main 1L,54.1875,unclassified
4088,2022-01-04 20:30:00,AB1 - Main 1L,54.375,unclassified
4098,2022-01-04 20:45:00,AB1 - Main 1L,54.5625,unclassified
4125,2022-01-04 21:00:00,AB1 - Main 1L,54.75,unclassified
4156,2022-01-04 21:15:00,AB1 - Main 1L,54.6875,unclassified
4176,2022-01-04 21:30:00,AB1 - Main 1L,54.625,unclassified
4194,2022-01-04 21:45:00,AB1 - Main 1L,54.5625,unclassified
4228,2022-01-04 22:00:00,AB1 - Main 1L,54.5,unclassified
4252,2022-01-04 22:15:00,AB1 - Main 1L,54.0,unclassified
4256,2022-01-04 22:30:00,AB1 - Main 1L,53.5,unclassified
4289,2022-01-04 22:45:00,AB1 - Main 1L,53.0,unclassified
4318,2022-01-04 23:00:00,AB1 - Main 1L,52.5,unclassified
4322,2022-01-04 23:15:00,AB1 - Main 1L,52.875,unclassified
4347,2022-01-04 23:30:00,AB1 - Main 1L,53.25,unclassified
4377,2022-01-04 23:45:00,AB1 - Main 1L,53.625,unclassified
4412,2022-01-05 00:00:00,AB1 - Main 1L,54.0,unclassified
4421,2022-01-05 00:15:00,AB1 - Main 1L,54.125,unclassified
4450,2022-01-05 00:30:00,AB1 - Main 1L,54.25,unclassified
4469,2022-01-05 00:45:00,AB1 - Main 1L,54.375,unclassified
4500,2022-01-05 01:00:00,AB1 - Main 1L,54.5,unclassified
4512,2022-01-05 01:15:00,AB1 - Main 1L,54.3125,unclassified
4532,2022-01-05 01:30:00,AB1 - Main 1L,54.125,unclassified
4571,2022-01-05 01:45:00,AB1 - Main 1L,53.9375,unclassified
4596,2022-01-05 02:00:00,AB1 - Main 1L,53.75,unclassified
4602,2022-01-05 02:15:00,AB1 - Main 1L,53.75,unclassified
4634,2022-01-05 02:30:00,AB1 - Main 1L,53.75,unclassified
4663,2022-01-05 02:45:00,AB1 - Main 1L,53.75,unclassified
4683,2022-01-05 03:00:00,AB1 - Main 1L,53.75,unclassified
4711,2022-01-05 03:15:00,AB1 - Main 1L,56.6875,unclassified
4716,2022-01-05 03:30:00,AB1 - Main 1L,59.625,unclassified
4752,2022-01-05 03:45:00,AB1 - Main 1L,62.5625,unclassified
4763,2022-01-05 04:00:00,AB1 - Main 1L,65.5,unclassified
4796,2022-01-05 04:15:00,AB1 - Main 1L,63.0625,unclassified
4812,2022-01-05 04:30:00,AB1 - Main 1L,60.625,unclassified
4830,2022-01-05 04:45:00,AB1 - Main 1L,58.1875,unclassified
4863,2022-01-05 05:00:00,AB1 - Main 1L,55.75,unclassified
4886,2022-01-05 05:15:00,AB1 - Main 1L,55.8125,unclassified
4911,2022-01-05 05:30:00,AB1 - Main 1L,55.875,unclassified
4940,2022-01-05 05:45:00,AB1 - Main 1L,55.9375,unclassified
4952,2022-01-05 06:00:00,AB1 - Main 1L,56.0,unclassified
4975,2022-01-05 06:15:00,AB1 - Main 1L,55.3125,unclassified
5003,2022-01-05 06:30:00,AB1 - Main 1L,54.625,unclassified
5017,2022-01-05 06:45:00,AB1 - Main 1L,53.9375,unclassified
5053,2022-01-05 07:00:00,AB1 - Main 1L,53.25,unclassified
5067,2022-01-05 07:15:00,AB1 - Main 1L,53.3125,unclassified
5097,2022-01-05 07:30:00,AB1 - Main 1L,53.375,unclassified
5110,2022-01-05 07:45:00,AB1 - Main 1L,53.4375,unclassified
5136,2022-01-05 08:00:00,AB1 - Main 1L,53.5,unclassified
5165,2022-01-05 08:15:00,AB1 - Main 1L,53.6875,unclassified
5190,2022-01-05 08:30:00,AB1 - Main 1L,53.875,unclassified
5213,2022-01-05 08:45:00,AB1 - Main 1L,54.0625,unclassified
5224,2022-01-05 09:00:00,AB1 - Main 1L,54.25,unclassified
5254,2022-01-05 09:15:00,AB1 - Main 1L,54.3125,unclassified
5267,2022-01-05 09:30:00,AB1 - Main 1L,54.375,unclassified
5298,2022-01-05 09:45:00,AB1 - Main 1L,54.4375,unclassified
5330,2022-01-05 10:00:00,AB1 - Main 1L,54.5,unclassified
5345,2022-01-05 10:15:00,AB1 - Main 1L,53.6875,unclassified
5377,2022-01-05 10:30:00,AB1 - Main 1L,52.875,unclassified
5394,2022-01-05 10:45:00,AB1 - Main 1L,52.0625,unclassified
5424,2022-01-05 11:00:00,AB1 - Main 1L,51.25,unclassified
5443,2022-01-05 11:15:00,AB1 - Main 1L,50.6875,unclassified
5469,2022-01-05 11:30:00,AB1 - Main 1L,50.125,unclassified
5493,2022-01-05 11:45:00,AB1 - Main 1L,49.5625,unclassified
5504,2022-01-05 12:00:00,AB1 - Main 1L,49.0,unclassified
5532,2022-01-05 12:15:00,AB1 - Main 1L,49.0625,unclassified
5547,2022-01-05 12:30:00,AB1 - Main 1L,49.125,unclassified
5579,2022-01-05 12:45:00,AB1 - Main 1L,49.1875,unclassified
5608,2022-01-05 13:00:00,AB1 - Main 1L,49.25,unclassified
5611,2022-01-05 13:15:00,AB1 - Main 1L,49.3125,unclassified
5650,2022-01-05 13:30:00,AB1 - Main 1L,49.375,unclassified
5658,2022-01-05 13:45:00,AB1 - Main 1L,49.4375,unclassified
5690,2022-01-05 14:00:00,AB1 - Main 1L,49.5,unclassified
5706,2022-01-05 14:15:00,AB1 - Main 1L,49.9375,unclassified
5742,2022-01-05 14:30:00,AB1 - Main 1L,50.375,unclassified
5759,2022-01-05 14:45:00,AB1 - Main 1L,50.8125,unclassified
5783,2022-01-05 15:00:00,AB1 - Main 1L,51.25,unclassified
5793,2022-01-05 15:15:00,AB1 - Main 1L,51.125,unclassified
5827,2022-01-05 15:30:00,AB1 - Main 1L,51.0,unclassified
5842,2022-01-05 15:45:00,AB1 - Main 1L,50.875,unclassified
5869,2022-01-05 16:00:00,AB1 - Main 1L,50.75,unclassified
5878,2022-01-05 16:15:00,AB1 - Main 1L,51.1875,unclassified
5913,2022-01-05 16:30:00,AB1 - Main 1L,51.625,unclassified
5935,2022-01-05 16:45:00,AB1 - Main 1L,52.0625,unclassified
5952,2022-01-05 17:00:00,AB1 - Main 1L,52.5,unclassified
5981,2022-01-05 17:15:00,AB1 - Main 1L,52.375,unclassified
5991,2022-01-05 17:30:00,AB1 - Main 1L,52.25,unclassified
6032,2022-01-05 17:45:00,AB1 - Main 1L,52.125,unclassified
6044,2022-01-05 18:00:00,AB1 - Main 1L,52.0,unclassified
6069,2022-01-05 18:15:00,AB1 - Main 1L,51.9375,unclassified
6091,2022-01-05 18:30:00,AB1 - Main 1L,51.875,unclassified
6105,2022-01-05 18:45:00,AB1 - Main 1L,51.8125,unclassified
6131,2022-01-05 19:00:00,AB1 - Main 1L,51.75,unclassified
6165,2022-01-05 19:15:00,AB1 - Main 1L,51.625,unclassified
6189,2022-01-05 19:30:00,AB1 - Main 1L,51.5,unclassified
6205,2022-01-05 19:45:00,AB1 - Main 1L,51.375,unclassified
6227,2022-01-05 20:00:00,AB1 - Main 1L,51.25,unclassified
6248,2022-01-05 20:15:00,AB1 - Main 1L,51.5625,unclassified
6272,2022-01-05 20:30:00,AB1 - Main 1L,51.875,unclassified
6285,2022-01-05 20:45:00,AB1 - Main 1L,52.1875,unclassified
6326,2022-01-05 21:00:00,AB1 - Main 1L,52.5,unclassified
6338,2022-01-05 21:15:00,AB1 - Main 1L,52.25,unclassified
6367,2022-01-05 21:30:00,AB1 - Main 1L,52.0,unclassified
6387,2022-01-05 21:45:00,AB1 - Main 1L,51.75,unclassified
6411,2022-01-05 22:00:00,AB1 - Main 1L,51.5,unclassified
6439,2022-01-05 22:15:00,AB1 - Main 1L,51.8125,unclassified
6449,2022-01-05 22:30:00,AB1 - Main 1L,52.125,unclassified
6467,2022-01-05 22:45:00,AB1 - Main 1L,52.4375,unclassified
6501,2022-01-05 23:00:00,AB1 - Main 1L,52.75,unclassified
6513,2022-01-05 23:15:00,AB1 - Main 1L,52.75,unclassified
6537,2022-01-05 23:30:00,AB1 - Main 1L,52.75,unclassified
6562,2022-01-05 23:45:00,AB1 - Main 1L,52.75,unclassified
6594,2022-01-06 00:00:00,AB1 - Main 1L,52.75,unclassified
6608,2022-01-06 00:15:00,AB1 - Main 1L,52.6875,unclassified
6635,2022-01-06 00:30:00,AB1 - Main 1L,52.625,unclassified
6661,2022-01-06 00:45:00,AB1 - Main 1L,52.5625,unclassified
6684,2022-01-06 01:00:00,AB1 - Main 1L,52.5,unclassified
6709,2022-01-06 01:15:00,AB1 - Main 1L,52.625,unclassified
6718,2022-01-06 01:30:00,AB1 - Main 1L,52.75,unclassified
6757,2022-01-06 01:45:00,AB1 - Main 1L,52.875,unclassified
6766,2022-01-06 02:00:00,AB1 - Main 1L,53.0,unclassified
6796,2022-01-06 02:15:00,AB1 - Main 1L,53.25,unclassified
6812,2022-01-06 02:30:00,AB1 - Main 1L,53.5,unclassified
6847,2022-01-06 02:45:00,AB1 - Main 1L,53.75,unclassified
6861,2022-01-06 03:00:00,AB1 - Main 1L,54.0,unclassified
6890,2022-01-06 03:15:00,AB1 - Main 1L,54.125,unclassified
6911,2022-01-06 03:30:00,AB1 - Main 1L,54.25,unclassified
6928,2022-01-06 03:45:00,AB1 - Main 1L,54.375,unclassified
6948,2022-01-06 04:00:00,AB1 - Main 1L,54.5,unclassified
6967,2022-01-06 04:15:00,AB1 - Main 1L,54.5,unclassified
6993,2022-01-06 04:30:00,AB1 - Main 1L,54.5,unclassified
7001,2022-01-06 04:45:00,AB1 - Main 1L,54.5,unclassified
7037,2022-01-06 05:00:00,AB1 - Main 1L,54.5,unclassified
7044,2022-01-06 05:15:00,AB1 - Main 1L,54.4375,unclassified
7064,2022-01-06 05:30:00,AB1 - Main 1L,54.375,unclassified
7097,2022-01-06 05:45:00,AB1 - Main 1L,54.3125,unclassified
7121,2022-01-06 06:00:00,AB1 - Main 1L,54.25,unclassified
7126,2022-01-06 06:15:00,AB1 - Main 1L,54.1875,unclassified
7163,2022-01-06 06:30:00,AB1 - Main 1L,54.125,unclassified
7183,2022-01-06 06:45:00,AB1 - Main 1L,54.0625,unclassified
7193,2022-01-06 07:00:00,AB1 - Main 1L,54.0,unclassified
7216,2022-01-06 07:15:00,AB1 - Main 1L,53.6875,unclassified
7234,2022-01-06 07:30:00,AB1 - Main 1L,53.375,unclassified
7258,2022-01-06 07:45:00,AB1 - Main 1L,53.0625,unclassified
7283,2022-01-06 08:00:00,AB1 - Main 1L,52.75,unclassified
7292,2022-01-06 08:15:00,AB1 - Main 1L,52.75,unclassified
7331,2022-01-06 08:30:00,AB1 - Main 1L,52.75,unclassified
7338,2022-01-06 08:45:00,AB1 - Main 1L,52.75,unclassified
7364,2022-01-06 09:00:00,AB1 - Main 1L,52.75,unclassified
7391,2022-01-06 09:15:00,AB1 - Main 1L,52.75,unclassified
7406,2022-01-06 09:30:00,AB1 - Main 1L,52.75,unclassified
7436,2022-01-06 09:45:00,AB1 - Main 1L,52.75,unclassified
7451,2022-01-06 10:00:00,AB1 - Main 1L,52.75,unclassified
7471,2022-01-06 10:15:00,AB1 - Main 1L,52.5,unclassified
7506,2022-01-06 10:30:00,AB1 - Main 1L,52.25,unclassified
7517,2022-01-06 10:45:00,AB1 - Main 1L,52.0,unclassified
7539,2022-01-06 11:00:00,AB1 - Main 1L,51.75,unclassified
7565,2022-01-06 11:15:00,AB1 - Main 1L,51.375,unclassified
7575,2022-01-06 11:30:00,AB1 - Main 1L,51.0,unclassified
7601,2022-01-06 11:45:00,AB1 - Main 1L,50.625,unclassified
7620,2022-01-06 12:00:00,AB1 - Main 1L,50.25,unclassified
7642,2022-01-06 12:15:00,AB1 - Main 1L,50.5625,unclassified
7669,2022-01-06 12:30:00,AB1 - Main 1L,50.875,unclassified
7678,2022-01-06 12:45:00,AB1 - Main 1L,51.1875,unclassified
7699,2022-01-06 13:00:00,AB1 - Main 1L,51.5,unclassified
7729,2022-01-06 13:15:00,AB1 - Main 1L,51.25,unclassified
7754,2022-01-06 13:30:00,AB1 - Main 1L,51.0,unclassified
7773,2022-01-06 13:45:00,AB1 - Main 1L,50.75,unclassified
7795,2022-01-06 14:00:00,AB1 - Main 1L,50.5,unclassified
7812,2022-01-06 14:15:00,AB1 - Main 1L,50.875,unclassified
7838,2022-01-06 14:30:00,AB1 - Main 1L,51.25,unclassified
7865,2022-01-06 14:45:00,AB1 - Main 1L,51.625,unclassified
7878,2022-01-06 15:00:00,AB1 - Main 1L,52.0,unclassified
7898,2022-01-06 15:15:00,AB1 - Main 1L,52.3125,unclassified
7928,2022-01-06 15:30:00,AB1 - Main 1L,52.625,unclassified
7956,2022-01-06 15:45:00,AB1 - Main 1L,52.9375,unclassified
7969,2022-01-06 16:00:00,AB1 - Main 1L,53.25,unclassified
7984,2022-01-06 16:15:00,AB1 - Main 1L,53.3125,unclassified
8024,2022-01-06 16:30:00,AB1 - Main 1L,53.375,unclassified
8034,2022-01-06 16:45:00,AB1 - Main 1L,53.4375,unclassified
8065,2022-01-06 17:00:00,AB1 - Main 1L,53.5,unclassified
8082,2022-01-06 17:15:00,AB1 - Main 1L,53.8125,unclassified
8104,2022-01-06 17:30:00,AB1 - Main 1L,54.125,unclassified
8120,2022-01-06 17:45:00,AB1 - Main 1L,54.4375,unclassified
8147,2022-01-06 18:00:00,AB1 - Main 1L,54.75,unclassified
8163,2022-01-06 18:15:00,AB1 - Main 1L,54.0625,unclassified
8201,2022-01-06 18:30:00,AB1 - Main 1L,53.375,unclassified
8209,2022-01-06 18:45:00,AB1 - Main 1L,52.6875,unclassified
8243,2022-01-06 19:00:00,AB1 - Main 1L,52.0,unclassified
8259,2022-01-06 19:15:00,AB1 - Main 1L,51.875,unclassified
8284,2022-01-06 19:30:00,AB1 - Main 1L,51.75,unclassified
8294,2022-01-06 19:45:00,AB1 - Main 1L,51.625,unclassified
8333,2022-01-06 20:00:00,AB1 - Main 1L,51.5,unclassified
8351,2022-01-06 20:15:00,AB1 - Main 1L,51.5625,unclassified
8367,2022-01-06 20:30:00,AB1 - Main 1L,51.625,unclassified
8398,2022-01-06 20:45:00,AB1 - Main 1L,51.6875,unclassified
8417,2022-01-06 21:00:00,AB1 - Main 1L,51.75,unclassified
8433,2022-01-06 21:15:00,AB1 - Main 1L,51.625,unclassified
8462,2022-01-06 21:30:00,AB1 - Main 1L,51.5,unclassified
8487,2022-01-06 21:45:00,AB1 - Main 1L,51.375,unclassified
8489,2022-01-06 22:00:00,AB1 - Main 1L,51.25,unclassified
8520,2022-01-06 22:15:00,AB1 - Main 1L,51.1875,unclassified
8540,2022-01-06 22:30:00,AB1 - Main 1L,51.125,unclassified
8563,2022-01-06 22:45:00,AB1 - Main 1L,51.0625,unclassified
8585,2022-01-06 23:00:00,AB1 - Main 1L,51.0,unclassified
8611,2022-01-06 23:15:00,AB1 - Main 1L,51.3125,unclassified
8639,2022-01-06 23:30:00,AB1 - Main 1L,51.625,unclassified
8660,2022-01-06 23:45:00,AB1 - Main 1L,51.9375,unclassified
8674,2022-01-07 00:00:00,AB1 - Main 1L,52.25,unclassified
8687,2022-01-07 00:15:00,AB1 - Main 1L,52.25,unclassified
