,time,Measure,kWh,label
2189,2022-01-04 00:00:00,Mech_Svc_AHU,8.0,unclassified
2212,2022-01-04 00:15:00,Mech_Svc_AHU,7.875,unclassified
2235,2022-01-04 00:30:00,Mech_Svc_AHU,7.75,unclassified
2258,2022-01-04 00:45:00,Mech_Svc_AHU,7.625,unclassified
2281,2022-01-04 01:00:00,Mech_Svc_AHU,7.5,unclassified
2304,2022-01-04 01:15:00,Mech_Svc_AHU,7.625,unclassified
2327,2022-01-04 01:30:00,Mech_Svc_AHU,7.75,unclassified
2350,2022-01-04 01:45:00,Mech_Svc_AHU,7.875,unclassified
2373,2022-01-04 02:00:00,Mech_Svc_AHU,8.0,unclassified
2396,2022-01-04 02:15:00,Mech_Svc_AHU,7.9375,unclassified
2419,2022-01-04 02:30:00,Mech_Svc_AHU,7.875,unclassified
2442,2022-01-04 02:45:00,Mech_Svc_AHU,7.8125,unclassified
2465,2022-01-04 03:00:00,Mech_Svc_AHU,7.75,unclassified
2488,2022-01-04 03:15:00,Mech_Svc_AHU,7.75,unclassified
2511,2022-01-04 03:30:00,Mech_Svc_AHU,7.75,unclassified
2534,2022-01-04 03:45:00,Mech_Svc_AHU,7.75,unclassified
2557,2022-01-04 04:00:00,Mech_Svc_AHU,7.75,unclassified
2580,2022-01-04 04:15:00,Mech_Svc_AHU,7.75,unclassified
2603,2022-01-04 04:30:00,Mech_Svc_AHU,7.75,unclassified
2626,2022-01-04 04:45:00,Mech_Svc_AHU,7.75,unclassified
2649,2022-01-04 05:00:00,Mech_Svc_AHU,7.75,unclassified
2672,2022-01-04 05:15:00,Mech_Svc_AHU,7.8125,unclassified
2695,2022-01-04 05:30:00,Mech_Svc_AHU,7.875,unclassified
2718,2022-01-04 05:45:00,Mech_Svc_AHU,7.9375,unclassified
2741,2022-01-04 06:00:00,Mech_Svc_AHU,8.0,unclassified
2764,2022-01-04 06:15:00,Mech_Svc_AHU,7.875,unclassified
2787,2022-01-04 06:30:00,Mech_Svc_AHU,7.75,unclassified
2810,2022-01-04 06:45:00,Mech_Svc_AHU,7.625,unclassified
2833,2022-01-04 07:00:00,Mech_Svc_AHU,7.5,unclassified
2856,2022-01-04 07:15:00,Mech_Svc_AHU,7.5625,unclassified
2879,2022-01-04 07:30:00,Mech_Svc_AHU,7.625,unclassified
2902,2022-01-04 07:45:00,Mech_Svc_AHU,7.6875,unclassified
2925,2022-01-04 08:00:00,Mech_Svc_AHU,7.75,unclassified
2948,2022-01-04 08:15:00,Mech_Svc_AHU,7.75,unclassified
2971,2022-01-04 08:30:00,Mech_Svc_AHU,7.75,unclassified
2994,2022-01-04 08:45:00,Mech_Svc_AHU,7.75,unclassified
3017,2022-01-04 09:00:00,Mech_Svc_AHU,7.75,unclassified
3040,2022-01-04 09:15:00,Mech_Svc_AHU,7.75,unclassified
3063,2022-01-04 09:30:00,Mech_Svc_AHU,7.75,unclassified
3086,2022-01-04 09:45:00,Mech_Svc_AHU,7.75,unclassified
3109,2022-01-04 10:00:00,Mech_Svc_AHU,7.75,unclassified
3132,2022-01-04 10:15:00,Mech_Svc_AHU,7.6875,unclassified
3155,2022-01-04 10:30:00,Mech_Svc_AHU,7.625,unclassified
3178,2022-01-04 10:45:00,Mech_Svc_AHU,7.5625,unclassified
