,time,Measure,kWh,label
2034,2022-01-03 22:15:00,BS3 - Main 3L,31.3125,unclassified
2052,2022-01-03 22:30:00,BS3 - Main 3L,31.125,unclassified
2086,2022-01-03 22:45:00,BS3 - Main 3L,30.9375,unclassified
2115,2022-01-03 23:00:00,BS3 - Main 3L,30.75,unclassified
2122,2022-01-03 23:15:00,BS3 - Main 3L,30.875,unclassified
2147,2022-01-03 23:30:00,BS3 - Main 3L,31.0,unclassified
2186,2022-01-03 23:45:00,BS3 - Main 3L,31.125,unclassified
2204,2022-01-04 00:00:00,BS3 - Main 3L,31.25,unclassified
2231,2022-01-04 00:15:00,BS3 - Main 3L,31.25,unclassified
2239,2022-01-04 00:30:00,BS3 - Main 3L,31.25,unclassified
2279,2022-01-04 00:45:00,BS3 - Main 3L,31.25,unclassified
2298,2022-01-04 01:00:00,BS3 - Main 3L,31.25,unclassified
2320,2022-01-04 01:15:00,BS3 - Main 3L,31.125,unclassified
2335,2022-01-04 01:30:00,BS3 - Main 3L,31.0,unclassified
2354,2022-01-04 01:45:00,BS3 - Main 3L,30.875,unclassified
2382,2022-01-04 02:00:00,BS3 - Main 3L,30.75,unclassified
2402,2022-01-04 02:15:00,BS3 - Main 3L,30.75,unclassified
2436,2022-01-04 02:30:00,BS3 - Main 3L,30.75,unclassified
2454,2022-01-04 02:45:00,BS3 - Main 3L,30.75,unclassified
2469,2022-01-04 03:00:00,BS3 - Main 3L,30.75,unclassified
2493,2022-01-04 03:15:00,BS3 - Main 3L,32.0,unclassified
2524,2022-01-04 03:30:00,BS3 - Main 3L,33.25,unclassified
2554,2022-01-04 03:45:00,BS3 - Main 3L,34.5,unclassified
2560,2022-01-04 04:00:00,BS3 - Main 3L,35.75,unclassified
2596,2022-01-04 04:15:00,BS3 - Main 3L,35.6875,unclassified
2604,2022-01-04 04:30:00,BS3 - Main 3L,35.625,unclassified
2644,2022-01-04 04:45:00,BS3 - Main 3L,35.5625,unclassified
2667,2022-01-04 05:00:00,BS3 - Main 3L,35.5,unclassified
2677,2022-01-04 05:15:00,BS3 - Main 3L,35.4375,unclassified
2714,2022-01-04 05:30:00,BS3 - Main 3L,35.375,unclassified
2734,2022-01-04 05:45:00,BS3 - Main 3L,35.3125,unclassified
2744,2022-01-04 06:00:00,BS3 - Main 3L,35.25,unclassified
2769,2022-01-04 06:15:00,BS3 - Main 3L,35.3125,unclassified
2797,2022-01-04 06:30:00,BS3 - Main 3L,35.375,unclassified
2817,2022-01-04 06:45:00,BS3 - Main 3L,35.4375,unclassified
2835,2022-01-04 07:00:00,BS3 - Main 3L,35.5,unclassified
2876,2022-01-04 07:15:00,BS3 - Main 3L,36.25,unclassified
2885,2022-01-04 07:30:00,BS3 - Main 3L,37.0,unclassified
2910,2022-01-04 07:45:00,BS3 - Main 3L,37.75,unclassified
2942,2022-01-04 08:00:00,BS3 - Main 3L,38.5,unclassified
2952,2022-01-04 08:15:00,BS3 - Main 3L,37.6875,unclassified
2977,2022-01-04 08:30:00,BS3 - Main 3L,36.875,unclassified
3002,2022-01-04 08:45:00,BS3 - Main 3L,36.0625,unclassified
3038,2022-01-04 09:00:00,BS3 - Main 3L,35.25,unclassified
3043,2022-01-04 09:15:00,BS3 - Main 3L,36.0,unclassified
3074,2022-01-04 09:30:00,BS3 - Main 3L,36.75,unclassified
3108,2022-01-04 09:45:00,BS3 - Main 3L,37.5,unclassified
3127,2022-01-04 10:00:00,BS3 - Main 3L,38.25,unclassified
3152,2022-01-04 10:15:00,BS3 - Main 3L,37.9375,unclassified
3163,2022-01-04 10:30:00,BS3 - Main 3L,37.625,unclassified
3198,2022-01-04 10:45:00,BS3 - Main 3L,37.3125,unclassified
3217,2022-01-04 11:00:00,BS3 - Main 3L,37.0,unclassified
3242,2022-01-04 11:15:00,BS3 - Main 3L,36.625,unclassified
3255,2022-01-04 11:30:00,BS3 - Main 3L,36.25,unclassified
3280,2022-01-04 11:45:00,BS3 - Main 3L,35.875,unclassified
3314,2022-01-04 12:00:00,BS3 - Main 3L,35.5,unclassified
3325,2022-01-04 12:15:00,BS3 - Main 3L,34.6875,unclassified
3357,2022-01-04 12:30:00,BS3 - Main 3L,33.875,unclassified
3379,2022-01-04 12:45:00,BS3 - Main 3L,33.0625,unclassified
3402,2022-01-04 13:00:00,BS3 - Main 3L,32.25,unclassified
3412,2022-01-04 13:15:00,BS3 - Main 3L,31.8125,unclassified
3436,2022-01-04 13:30:00,BS3 - Main 3L,31.375,unclassified
3476,2022-01-04 13:45:00,BS3 - Main 3L,30.9375,unclassified
3481,2022-01-04 14:00:00,BS3 - Main 3L,30.5,unclassified
3518,2022-01-04 14:15:00,BS3 - Main 3L,30.5625,unclassified
3539,2022-01-04 14:30:00,BS3 - Main 3L,30.625,unclassified
3549,2022-01-04 14:45:00,BS3 - Main 3L,30.6875,unclassified
3577,2022-01-04 15:00:00,BS3 - Main 3L,30.75,unclassified
3605,2022-01-04 15:15:00,BS3 - Main 3L,30.625,unclassified
3630,2022-01-04 15:30:00,BS3 - Main 3L,30.5,unclassified
3647,2022-01-04 15:45:00,BS3 - Main 3L,30.375,unclassified
3663,2022-01-04 16:00:00,BS3 - Main 3L,30.25,unclassified
3699,2022-01-04 16:15:00,BS3 - Main 3L,30.375,unclassified
3708,2022-01-04 16:30:00,BS3 - Main 3L,30.5,unclassified
3735,2022-01-04 16:45:00,BS3 - Main 3L,30.625,unclassified
3755,2022-01-04 17:00:00,BS3 - Main 3L,30.75,unclassified
3792,2022-01-04 17:15:00,BS3 - Main 3L,30.875,unclassified
3807,2022-01-04 17:30:00,BS3 - Main 3L,31.0,unclassified
3834,2022-01-04 17:45:00,BS3 - Main 3L,31.125,unclassified
3850,2022-01-04 18:00:00,BS3 - Main 3L,31.25,unclassified
3865,2022-01-04 18:15:00,BS3 - Main 3L,31.0625,unclassified
3902,2022-01-04 18:30:00,BS3 - Main 3L,30.875,unclassified
3914,2022-01-04 18:45:00,BS3 - Main 3L,30.6875,unclassified
3934,2022-01-04 19:00:00,BS3 - Main 3L,30.5,unclassified
3961,2022-01-04 19:15:00,BS3 - Main 3L,30.5625,unclassified
3998,2022-01-04 19:30:00,BS3 - Main 3L,30.625,unclassified
4024,2022-01-04 19:45:00,BS3 - Main 3L,30.6875,unclassified
4039,2022-01-04 20:00:00,BS3 - Main 3L,30.75,unclassified
4058,2022-01-04 20:15:00,BS3 - Main 3L,30.8125,unclassified
4080,2022-01-04 20:30:00,BS3 - Main 3L,30.875,unclassified
4116,2022-01-04 20:45:00,BS3 - Main 3L,30.9375,unclassified
4139,2022-01-04 21:00:00,BS3 - Main 3L,31.0,unclassified
4150,2022-01-04 21:15:00,BS3 - Main 3L,30.875,unclassified
4171,2022-01-04 21:30:00,BS3 - Main 3L,30.75,unclassified
4195,2022-01-04 21:45:00,BS3 - Main 3L,30.625,unclassified
4222,2022-01-04 22:00:00,BS3 - Main 3L,30.5,unclassified
4239,2022-01-04 22:15:00,BS3 - Main 3L,30.5,unclassified
4264,2022-01-04 22:30:00,BS3 - Main 3L,30.5,unclassified
4292,2022-01-04 22:45:00,BS3 - Main 3L,30.5,unclassified
4302,2022-01-04 23:00:00,BS3 - Main 3L,30.5,unclassified
4336,2022-01-04 23:15:00,BS3 - Main 3L,30.4375,unclassified
4348,2022-01-04 23:30:00,BS3 - Main 3L,30.375,unclassified
4369,2022-01-04 23:45:00,BS3 - Main 3L,30.3125,unclassified
4410,2022-01-05 00:00:00,BS3 - Main 3L,30.25,unclassified
4424,2022-01-05 00:15:00,BS3 - Main 3L,30.3125,unclassified
4456,2022-01-05 00:30:00,BS3 - Main 3L,30.375,unclassified
4480,2022-01-05 00:45:00,BS3 - Main 3L,30.4375,unclassified
4497,2022-01-05 01:00:00,BS3 - Main 3L,30.5,unclassified
4509,2022-01-05 01:15:00,BS3 - Main 3L,30.5,unclassified
4533,2022-01-05 01:30:00,BS3 - Main 3L,30.5,unclassified
4572,2022-01-05 01:45:00,BS3 - Main 3L,30.5,unclassified
