,time,Measure,kWh,label
2041,2022-01-03 22:15:00,Sub - Feeder F04,0.0,unclassified
2066,2022-01-03 22:30:00,Sub - Feeder F04,0.0,unclassified
2080,2022-01-03 22:45:00,Sub - Feeder F04,0.0,unclassified
2107,2022-01-03 23:00:00,Sub - Feeder F04,0.0,unclassified
2127,2022-01-03 23:15:00,Sub - Feeder F04,0.0,unclassified
2152,2022-01-03 23:30:00,Sub - Feeder F04,0.0,unclassified
2168,2022-01-03 23:45:00,Sub - Feeder F04,0.0,unclassified
2190,2022-01-04 00:00:00,Sub - Feeder F04,0.0,unclassified
2234,2022-01-04 00:15:00,Sub - Feeder F04,0.0,unclassified
2252,2022-01-04 00:30:00,Sub - Feeder F04,0.0,unclassified
2274,2022-01-04 00:45:00,Sub - Feeder F04,0.0,unclassified
2295,2022-01-04 01:00:00,Sub - Feeder F04,0.0,unclassified
2306,2022-01-04 01:15:00,Sub - Feeder F04,0.0,unclassified
2334,2022-01-04 01:30:00,Sub - Feeder F04,0.0,unclassified
2368,2022-01-04 01:45:00,Sub - Feeder F04,0.0,unclassified
2380,2022-01-04 02:00:00,Sub - Feeder F04,0.0,unclassified
2399,2022-01-04 02:15:00,Sub - Feeder F04,0.0,unclassified
2431,2022-01-04 02:30:00,Sub - Feeder F04,0.0,unclassified
2459,2022-01-04 02:45:00,Sub - Feeder F04,0.0,unclassified
2477,2022-01-04 03:00:00,Sub - Feeder F04,0.0,unclassified
2492,2022-01-04 03:15:00,Sub - Feeder F04,0.0,unclassified
2514,2022-01-04 03:30:00,Sub - Feeder F04,0.0,unclassified
2547,2022-01-04 03:45:00,Sub - Feeder F04,0.0,unclassified
2559,2022-01-04 04:00:00,Sub - Feeder F04,0.0,unclassified
2587,2022-01-04 04:15:00,Sub - Feeder F04,0.0,unclassified
2605,2022-01-04 04:30:00,Sub - Feeder F04,0.0,unclassified
2637,2022-01-04 04:45:00,Sub - Feeder F04,0.0,unclassified
2665,2022-01-04 05:00:00,Sub - Feeder F04,0.0,unclassified
2686,2022-01-04 05:15:00,Sub - Feeder F04,0.0,unclassified
2703,2022-01-04 05:30:00,Sub - Feeder F04,0.0,unclassified
2740,2022-01-04 05:45:00,Sub - Feeder F04,0.0,unclassified
2755,2022-01-04 06:00:00,Sub - Feeder F04,0.0,unclassified
2768,2022-01-04 06:15:00,Sub - Feeder F04,0.0,unclassified
2808,2022-01-04 06:30:00,Sub - Feeder F04,0.0,unclassified
