,time,Measure,kWh,label
2030,2022-01-03 22:15:00,FB3 - Main 3L,38.4375,unclassified
2062,2022-01-03 22:30:00,FB3 - Main 3L,38.375,unclassified
2084,2022-01-03 22:45:00,FB3 - Main 3L,38.3125,unclassified
2105,2022-01-03 23:00:00,FB3 - Main 3L,38.25,unclassified
2138,2022-01-03 23:15:00,FB3 - Main 3L,38.0625,unclassified
2157,2022-01-03 23:30:00,FB3 - Main 3L,37.875,unclassified
2181,2022-01-03 23:45:00,FB3 - Main 3L,37.6875,unclassified
2191,2022-01-04 00:00:00,FB3 - Main 3L,37.5,unclassified
2215,2022-01-04 00:15:00,FB3 - Main 3L,37.5625,unclassified
2249,2022-01-04 00:30:00,FB3 - Main 3L,37.625,unclassified
2272,2022-01-04 00:45:00,FB3 - Main 3L,37.6875,unclassified
2285,2022-01-04 01:00:00,FB3 - Main 3L,37.75,unclassified
2305,2022-01-04 01:15:00,FB3 - Main 3L,37.8125,unclassified
2330,2022-01-04 01:30:00,FB3 - Main 3L,37.875,unclassified
2371,2022-01-04 01:45:00,FB3 - Main 3L,37.9375,unclassified
2389,2022-01-04 02:00:00,FB3 - Main 3L,38.0,unclassified
2410,2022-01-04 02:15:00,FB3 - Main 3L,38.0625,unclassified
2423,2022-01-04 02:30:00,FB3 - Main 3L,38.125,unclassified
2451,2022-01-04 02:45:00,FB3 - Main 3L,38.1875,unclassified
2476,2022-01-04 03:00:00,FB3 - Main 3L,38.25,unclassified
2499,2022-01-04 03:15:00,FB3 - Main 3L,38.0,unclassified
2529,2022-01-04 03:30:00,FB3 - Main 3L,37.75,unclassified
2556,2022-01-04 03:45:00,FB3 - Main 3L,37.5,unclassified
2570,2022-01-04 04:00:00,FB3 - Main 3L,37.25,unclassified
2586,2022-01-04 04:15:00,FB3 - Main 3L,37.5,unclassified
2614,2022-01-04 04:30:00,FB3 - Main 3L,37.75,unclassified
2639,2022-01-04 04:45:00,FB3 - Main 3L,38.0,unclassified
2660,2022-01-04 05:00:00,FB3 - Main 3L,38.25,unclassified
2685,2022-01-04 05:15:00,FB3 - Main 3L,38.625,unclassified
2701,2022-01-04 05:30:00,FB3 - Main 3L,39.0,unclassified
2720,2022-01-04 05:45:00,FB3 - Main 3L,39.375,unclassified
2758,2022-01-04 06:00:00,FB3 - Main 3L,39.75,unclassified
2782,2022-01-04 06:15:00,FB3 - Main 3L,39.5625,unclassified
2790,2022-01-04 06:30:00,FB3 - Main 3L,39.375,unclassified
2828,2022-01-04 06:45:00,FB3 - Main 3L,39.1875,unclassified
2844,2022-01-04 07:00:00,FB3 - Main 3L,39.0,unclassified
2874,2022-01-04 07:15:00,FB3 - Main 3L,38.8125,unclassified
2895,2022-01-04 07:30:00,FB3 - Main 3L,38.625,unclassified
2920,2022-01-04 07:45:00,FB3 - Main 3L,38.4375,unclassified
2940,2022-01-04 08:00:00,FB3 - Main 3L,38.25,unclassified
2961,2022-01-04 08:15:00,FB3 - Main 3L,38.375,unclassified
2979,2022-01-04 08:30:00,FB3 - Main 3L,38.5,unclassified
3001,2022-01-04 08:45:00,FB3 - Main 3L,38.625,unclassified
3023,2022-01-04 09:00:00,FB3 - Main 3L,38.75,unclassified
3042,2022-01-04 09:15:00,FB3 - Main 3L,39.75,unclassified
3082,2022-01-04 09:30:00,FB3 - Main 3L,40.75,unclassified
3088,2022-01-04 09:45:00,FB3 - Main 3L,41.75,unclassified
3116,2022-01-04 10:00:00,FB3 - Main 3L,42.75,unclassified
3141,2022-01-04 10:15:00,FB3 - Main 3L,42.0,unclassified
3160,2022-01-04 10:30:00,FB3 - Main 3L,41.25,unclassified
3186,2022-01-04 10:45:00,FB3 - Main 3L,40.5,unclassified
3203,2022-01-04 11:00:00,FB3 - Main 3L,39.75,unclassified
3227,2022-01-04 11:15:00,FB3 - Main 3L,39.4375,unclassified
3268,2022-01-04 11:30:00,FB3 - Main 3L,39.125,unclassified
3286,2022-01-04 11:45:00,FB3 - Main 3L,38.8125,unclassified
3308,2022-01-04 12:00:00,FB3 - Main 3L,38.5,unclassified
3335,2022-01-04 12:15:00,FB3 - Main 3L,38.5,unclassified
3348,2022-01-04 12:30:00,FB3 - Main 3L,38.5,unclassified
3365,2022-01-04 12:45:00,FB3 - Main 3L,38.5,unclassified
3387,2022-01-04 13:00:00,FB3 - Main 3L,38.5,unclassified
3425,2022-01-04 13:15:00,FB3 - Main 3L,38.25,unclassified
3447,2022-01-04 13:30:00,FB3 - Main 3L,38.0,unclassified
3455,2022-01-04 13:45:00,FB3 - Main 3L,37.75,unclassified
3492,2022-01-04 14:00:00,FB3 - Main 3L,37.5,unclassified
3506,2022-01-04 14:15:00,FB3 - Main 3L,37.75,unclassified
3531,2022-01-04 14:30:00,FB3 - Main 3L,38.0,unclassified
3556,2022-01-04 14:45:00,FB3 - Main 3L,38.25,unclassified
3589,2022-01-04 15:00:00,FB3 - Main 3L,38.5,unclassified
3612,2022-01-04 15:15:00,FB3 - Main 3L,38.3125,unclassified
3636,2022-01-04 15:30:00,FB3 - Main 3L,38.125,unclassified
3643,2022-01-04 15:45:00,FB3 - Main 3L,37.9375,unclassified
3683,2022-01-04 16:00:00,FB3 - Main 3L,37.75,unclassified
3695,2022-01-04 16:15:00,FB3 - Main 3L,37.9375,unclassified
3720,2022-01-04 16:30:00,FB3 - Main 3L,38.125,unclassified
3739,2022-01-04 16:45:00,FB3 - Main 3L,38.3125,unclassified
3765,2022-01-04 17:00:00,FB3 - Main 3L,38.5,unclassified
3784,2022-01-04 17:15:00,FB3 - Main 3L,38.25,unclassified
3812,2022-01-04 17:30:00,FB3 - Main 3L,38.0,unclassified
3840,2022-01-04 17:45:00,FB3 - Main 3L,37.75,unclassified
3847,2022-01-04 18:00:00,FB3 - Main 3L,37.5,unclassified
3869,2022-01-04 18:15:00,FB3 - Main 3L,37.75,unclassified
3908,2022-01-04 18:30:00,FB3 - Main 3L,38.0,unclassified
3928,2022-01-04 18:45:00,FB3 - Main 3L,38.25,unclassified
3953,2022-01-04 19:00:00,FB3 - Main 3L,38.5,unclassified
3976,2022-01-04 19:15:00,FB3 - Main 3L,38.375,unclassified
3980,2022-01-04 19:30:00,FB3 - Main 3L,38.25,unclassified
4010,2022-01-04 19:45:00,FB3 - Main 3L,38.125,unclassified
4030,2022-01-04 20:00:00,FB3 - Main 3L,38.0,unclassified
4062,2022-01-04 20:15:00,FB3 - Main 3L,38.125,unclassified
4084,2022-01-04 20:30:00,FB3 - Main 3L,38.25,unclassified
4102,2022-01-04 20:45:00,FB3 - Main 3L,38.375,unclassified
4124,2022-01-04 21:00:00,FB3 - Main 3L,38.5,unclassified
4162,2022-01-04 21:15:00,FB3 - Main 3L,38.5,unclassified
4174,2022-01-04 21:30:00,FB3 - Main 3L,38.5,unclassified
4199,2022-01-04 21:45:00,FB3 - Main 3L,38.5,unclassified
4214,2022-01-04 22:00:00,FB3 - Main 3L,38.5,unclassified
