,time,Measure,kWh,label
2113,2022-01-03 23:00:00,Sub - Main M2,1000.0,unclassified
2141,2022-01-03 23:15:00,Sub - Main M2,1000.0,unclassified
2163,2022-01-03 23:30:00,Sub - Main M2,1000.0,unclassified
2171,2022-01-03 23:45:00,Sub - Main M2,1000.0,unclassified
2202,2022-01-04 00:00:00,Sub - Main M2,1000.0,unclassified
2223,2022-01-04 00:15:00,Sub - Main M2,937.5,unclassified
2240,2022-01-04 00:30:00,Sub - Main M2,875.0,unclassified
2259,2022-01-04 00:45:00,Sub - Main M2,812.5,unclassified
2291,2022-01-04 01:00:00,Sub - Main M2,750.0,unclassified
2310,2022-01-04 01:15:00,Sub - Main M2,812.5,unclassified
2345,2022-01-04 01:30:00,Sub - Main M2,875.0,unclassified
2362,2022-01-04 01:45:00,Sub - Main M2,937.5,unclassified
2378,2022-01-04 02:00:00,Sub - Main M2,1000.0,unclassified
2406,2022-01-04 02:15:00,Sub - Main M2,937.5,unclassified
2429,2022-01-04 02:30:00,Sub - Main M2,875.0,unclassified
2445,2022-01-04 02:45:00,Sub - Main M2,812.5,unclassified
2478,2022-01-04 03:00:00,Sub - Main M2,750.0,unclassified
2510,2022-01-04 03:15:00,Sub - Main M2,812.5,unclassified
2521,2022-01-04 03:30:00,Sub - Main M2,875.0,unclassified
2542,2022-01-04 03:45:00,Sub - Main M2,937.5,unclassified
2562,2022-01-04 04:00:00,Sub - Main M2,1000.0,unclassified
2599,2022-01-04 04:15:00,Sub - Main M2,1000.0,unclassified
2606,2022-01-04 04:30:00,Sub - Main M2,1000.0,unclassified
2633,2022-01-04 04:45:00,Sub - Main M2,1000.0,unclassified
2670,2022-01-04 05:00:00,Sub - Main M2,1000.0,unclassified
2691,2022-01-04 05:15:00,Sub - Main M2,937.5,unclassified
2712,2022-01-04 05:30:00,Sub - Main M2,875.0,unclassified
2733,2022-01-04 05:45:00,Sub - Main M2,812.5,unclassified
2762,2022-01-04 06:00:00,Sub - Main M2,750.0,unclassified
2776,2022-01-04 06:15:00,Sub - Main M2,875.0,unclassified
2791,2022-01-04 06:30:00,Sub - Main M2,1000.0,unclassified
2819,2022-01-04 06:45:00,Sub - Main M2,1125.0,unclassified
2854,2022-01-04 07:00:00,Sub - Main M2,1250.0,unclassified
2861,2022-01-04 07:15:00,Sub - Main M2,1125.0,unclassified
2881,2022-01-04 07:30:00,Sub - Main M2,1000.0,unclassified
2907,2022-01-04 07:45:00,Sub - Main M2,875.0,unclassified
2934,2022-01-04 08:00:00,Sub - Main M2,750.0,unclassified
2966,2022-01-04 08:15:00,Sub - Main M2,812.5,unclassified
2987,2022-01-04 08:30:00,Sub - Main M2,875.0,unclassified
3009,2022-01-04 08:45:00,Sub - Main M2,937.5,unclassified
3032,2022-01-04 09:00:00,Sub - Main M2,1000.0,unclassified
3059,2022-01-04 09:15:00,Sub - Main M2,1000.0,unclassified
3075,2022-01-04 09:30:00,Sub - Main M2,1000.0,unclassified
3087,2022-01-04 09:45:00,Sub - Main M2,1000.0,unclassified
3126,2022-01-04 10:00:00,Sub - Main M2,1000.0,unclassified
3134,2022-01-04 10:15:00,Sub - Main M2,1000.0,unclassified
3166,2022-01-04 10:30:00,Sub - Main M2,1000.0,unclassified
3192,2022-01-04 10:45:00,Sub - Main M2,1000.0,unclassified
3206,2022-01-04 11:00:00,Sub - Main M2,1000.0,unclassified
3229,2022-01-04 11:15:00,Sub - Main M2,937.5,unclassified
3269,2022-01-04 11:30:00,Sub - Main M2,875.0,unclassified
3274,2022-01-04 11:45:00,Sub - Main M2,812.5,unclassified
3312,2022-01-04 12:00:00,Sub - Main M2,750.0,unclassified
3326,2022-01-04 12:15:00,Sub - Main M2,812.5,unclassified
3345,2022-01-04 12:30:00,Sub - Main M2,875.0,unclassified
3382,2022-01-04 12:45:00,Sub - Main M2,937.5,unclassified
3401,2022-01-04 13:00:00,Sub - Main M2,1000.0,unclassified
3410,2022-01-04 13:15:00,Sub - Main M2,937.5,unclassified
3442,2022-01-04 13:30:00,Sub - Main M2,875.0,unclassified
3467,2022-01-04 13:45:00,Sub - Main M2,812.5,unclassified
3485,2022-01-04 14:00:00,Sub - Main M2,750.0,unclassified
3513,2022-01-04 14:15:00,Sub - Main M2,812.5,unclassified
3533,2022-01-04 14:30:00,Sub - Main M2,875.0,unclassified
