,time,Measure,kWh,label
773,2022-01-03 08:15:00,Sub - Feeder F10,158.625,unclassified
795,2022-01-03 08:30:00,Sub - Feeder F10,160.25,unclassified
817,2022-01-03 08:45:00,Sub - Feeder F10,161.875,unclassified
839,2022-01-03 09:00:00,Sub - Feeder F10,163.5,unclassified
861,2022-01-03 09:15:00,Sub - Feeder F10,165.9375,unclassified
883,2022-01-03 09:30:00,Sub - Feeder F10,168.375,unclassified
906,2022-01-03 09:45:00,Sub - Feeder F10,170.8125,unclassified
929,2022-01-03 10:00:00,Sub - Feeder F10,173.25,unclassified
952,2022-01-03 10:15:00,Sub - Feeder F10,176.9375,unclassified
975,2022-01-03 10:30:00,Sub - Feeder F10,180.625,unclassified
998,2022-01-03 10:45:00,Sub - Feeder F10,184.3125,unclassified
1021,2022-01-03 11:00:00,Sub - Feeder F10,188.0,unclassified
1044,2022-01-03 11:15:00,Sub - Feeder F10,181.125,unclassified
1067,2022-01-03 11:30:00,Sub - Feeder F10,174.25,unclassified
1090,2022-01-03 11:45:00,Sub - Feeder F10,167.375,unclassified
1113,2022-01-03 12:00:00,Sub - Feeder F10,160.5,unclassified
1136,2022-01-03 12:15:00,Sub - Feeder F10,153.0,unclassified
1159,2022-01-03 12:30:00,Sub - Feeder F10,145.5,unclassified
1182,2022-01-03 12:45:00,Sub - Feeder F10,138.0,unclassified
1205,2022-01-03 13:00:00,Sub - Feeder F10,130.5,unclassified
1228,2022-01-03 13:15:00,Sub - Feeder F10,134.25,unclassified
1296,2022-01-03 14:15:00,Sub - Feeder F10,144.75,unclassified
1319,2022-01-03 14:30:00,Sub - Feeder F10,144.0,unclassified
1342,2022-01-03 14:45:00,Sub - Feeder F10,143.25,unclassified
1365,2022-01-03 15:00:00,Sub - Feeder F10,142.5,unclassified
1388,2022-01-03 15:15:00,Sub - Feeder F10,142.4375,unclassified
1411,2022-01-03 15:30:00,Sub - Feeder F10,142.375,unclassified
1434,2022-01-03 15:45:00,Sub - Feeder F10,142.3125,unclassified
1457,2022-01-03 16:00:00,Sub - Feeder F10,142.25,unclassified
1480,2022-01-03 16:15:00,Sub - Feeder F10,141.125,unclassified
1503,2022-01-03 16:30:00,Sub - Feeder F10,140.0,unclassified
1526,2022-01-03 16:45:00,Sub - Feeder F10,138.875,unclassified
1549,2022-01-03 17:00:00,Sub - Feeder F10,137.75,unclassified
1572,2022-01-03 17:15:00,Sub - Feeder F10,140.625,unclassified
1595,2022-01-03 17:30:00,Sub - Feeder F10,143.5,unclassified
1618,2022-01-03 17:45:00,Sub - Feeder F10,146.375,unclassified
1641,2022-01-03 18:00:00,Sub - Feeder F10,149.25,unclassified
1741,2022-01-03 19:00:00,Sub - Feeder F10,133.25,unclassified
1766,2022-01-03 19:15:00,Sub - Feeder F10,133.375,unclassified
1778,2022-01-03 19:30:00,Sub - Feeder F10,133.5,unclassified
1819,2022-01-03 19:45:00,Sub - Feeder F10,133.625,unclassified
1834,2022-01-03 20:00:00,Sub - Feeder F10,133.75,unclassified
1854,2022-01-03 20:15:00,Sub - Feeder F10,137.0,unclassified
1877,2022-01-03 20:30:00,Sub - Feeder F10,140.25,unclassified
1897,2022-01-03 20:45:00,Sub - Feeder F10,143.5,unclassified
1923,2022-01-03 21:00:00,Sub - Feeder F10,146.75,unclassified
1943,2022-01-03 21:15:00,Sub - Feeder F10,143.25,unclassified
1975,2022-01-03 21:30:00,Sub - Feeder F10,139.75,unclassified
2003,2022-01-03 21:45:00,Sub - Feeder F10,136.25,unclassified
2021,2022-01-03 22:00:00,Sub - Feeder F10,132.75,unclassified
2047,2022-01-03 22:15:00,Sub - Feeder F10,132.875,unclassified
2057,2022-01-03 22:30:00,Sub - Feeder F10,133.0,unclassified
2089,2022-01-03 22:45:00,Sub - Feeder F10,133.125,unclassified
2117,2022-01-03 23:00:00,Sub - Feeder F10,133.25,unclassified
2131,2022-01-03 23:15:00,Sub - Feeder F10,133.1875,unclassified
2148,2022-01-03 23:30:00,Sub - Feeder F10,133.125,unclassified
2187,2022-01-03 23:45:00,Sub - Feeder F10,133.0625,unclassified
2194,2022-01-04 00:00:00,Sub - Feeder F10,133.0,unclassified
2225,2022-01-04 00:15:00,Sub - Feeder F10,136.125,unclassified
2242,2022-01-04 00:30:00,Sub - Feeder F10,139.25,unclassified
2278,2022-01-04 00:45:00,Sub - Feeder F10,142.375,unclassified
2286,2022-01-04 01:00:00,Sub - Feeder F10,145.5,unclassified
2324,2022-01-04 01:15:00,Sub - Feeder F10,142.625,unclassified
2341,2022-01-04 01:30:00,Sub - Feeder F10,139.75,unclassified
2364,2022-01-04 01:45:00,Sub - Feeder F10,136.875,unclassified
2384,2022-01-04 02:00:00,Sub - Feeder F10,134.0,unclassified
2411,2022-01-04 02:15:00,Sub - Feeder F10,133.9375,unclassified
2421,2022-01-04 02:30:00,Sub - Feeder F10,133.875,unclassified
2446,2022-01-04 02:45:00,Sub - Feeder F10,133.8125,unclassified
2481,2022-01-04 03:00:00,Sub - Feeder F10,133.75,unclassified
2491,2022-01-04 03:15:00,Sub - Feeder F10,133.5625,unclassified
2532,2022-01-04 03:30:00,Sub - Feeder F10,133.375,unclassified
2540,2022-01-04 03:45:00,Sub - Feeder F10,133.1875,unclassified
2573,2022-01-04 04:00:00,Sub - Feeder F10,133.0,unclassified
2584,2022-01-04 04:15:00,Sub - Feeder F10,135.9375,unclassified
2618,2022-01-04 04:30:00,Sub - Feeder F10,138.875,unclassified
2646,2022-01-04 04:45:00,Sub - Feeder F10,141.8125,unclassified
2653,2022-01-04 05:00:00,Sub - Feeder F10,144.75,unclassified
2681,2022-01-04 05:15:00,Sub - Feeder F10,142.125,unclassified
2709,2022-01-04 05:30:00,Sub - Feeder F10,139.5,unclassified
2727,2022-01-04 05:45:00,Sub - Feeder F10,136.875,unclassified
2750,2022-01-04 06:00:00,Sub - Feeder F10,134.25,unclassified
2779,2022-01-04 06:15:00,Sub - Feeder F10,134.625,unclassified
2804,2022-01-04 06:30:00,Sub - Feeder F10,135.0,unclassified
2823,2022-01-04 06:45:00,Sub - Feeder F10,135.375,unclassified
2839,2022-01-04 07:00:00,Sub - Feeder F10,135.75,unclassified
2869,2022-01-04 07:15:00,Sub - Feeder F10,138.25,unclassified
2892,2022-01-04 07:30:00,Sub - Feeder F10,140.75,unclassified
2918,2022-01-04 07:45:00,Sub - Feeder F10,143.25,unclassified
2935,2022-01-04 08:00:00,Sub - Feeder F10,145.75,unclassified
2965,2022-01-04 08:15:00,Sub - Feeder F10,148.875,unclassified
2982,2022-01-04 08:30:00,Sub - Feeder F10,152.0,unclassified
2995,2022-01-04 08:45:00,Sub - Feeder F10,155.125,unclassified
3029,2022-01-04 09:00:00,Sub - Feeder F10,158.25,unclassified
3056,2022-01-04 09:15:00,Sub - Feeder F10,154.6875,unclassified
3081,2022-01-04 09:30:00,Sub - Feeder F10,151.125,unclassified
3104,2022-01-04 09:45:00,Sub - Feeder F10,147.5625,unclassified
3123,2022-01-04 10:00:00,Sub - Feeder F10,144.0,unclassified
3143,2022-01-04 10:15:00,Sub - Feeder F10,143.0625,unclassified
3172,2022-01-04 10:30:00,Sub - Feeder F10,142.125,unclassified
3182,2022-01-04 10:45:00,Sub - Feeder F10,141.1875,unclassified
3210,2022-01-04 11:00:00,Sub - Feeder F10,140.25,unclassified
3230,2022-01-04 11:15:00,Sub - Feeder F10,138.0,unclassified
3260,2022-01-04 11:30:00,Sub - Feeder F10,135.75,unclassified
3276,2022-01-04 11:45:00,Sub - Feeder F10,133.5,unclassified
3310,2022-01-04 12:00:00,Sub - Feeder F10,131.25,unclassified
3328,2022-01-04 12:15:00,Sub - Feeder F10,133.5625,unclassified
3359,2022-01-04 12:30:00,Sub - Feeder F10,135.875,unclassified
3369,2022-01-04 12:45:00,Sub - Feeder F10,138.1875,unclassified
3398,2022-01-04 13:00:00,Sub - Feeder F10,140.5,unclassified
3427,2022-01-04 13:15:00,Sub - Feeder F10,137.6875,unclassified
3440,2022-01-04 13:30:00,Sub - Feeder F10,134.875,unclassified
3471,2022-01-04 13:45:00,Sub - Feeder F10,132.0625,unclassified
3494,2022-01-04 14:00:00,Sub - Feeder F10,129.25,unclassified
3508,2022-01-04 14:15:00,Sub - Feeder F10,129.5,unclassified
3525,2022-01-04 14:30:00,Sub - Feeder F10,129.75,unclassified
3554,2022-01-04 14:45:00,Sub - Feeder F10,130.0,unclassified
3583,2022-01-04 15:00:00,Sub - Feeder F10,130.25,unclassified
3601,2022-01-04 15:15:00,Sub - Feeder F10,132.8125,unclassified
3634,2022-01-04 15:30:00,Sub - Feeder F10,135.375,unclassified
3650,2022-01-04 15:45:00,Sub - Feeder F10,137.9375,unclassified
3680,2022-01-04 16:00:00,Sub - Feeder F10,140.5,unclassified
3692,2022-01-04 16:15:00,Sub - Feeder F10,137.8125,unclassified
3726,2022-01-04 16:30:00,Sub - Feeder F10,135.125,unclassified
3747,2022-01-04 16:45:00,Sub - Feeder F10,132.4375,unclassified
3767,2022-01-04 17:00:00,Sub - Feeder F10,129.75,unclassified
3774,2022-01-04 17:15:00,Sub - Feeder F10,130.75,unclassified
3806,2022-01-04 17:30:00,Sub - Feeder F10,131.75,unclassified
3826,2022-01-04 17:45:00,Sub - Feeder F10,132.75,unclassified
3853,2022-01-04 18:00:00,Sub - Feeder F10,133.75,unclassified
3879,2022-01-04 18:15:00,Sub - Feeder F10,136.1875,unclassified
3897,2022-01-04 18:30:00,Sub - Feeder F10,138.625,unclassified
3927,2022-01-04 18:45:00,Sub - Feeder F10,141.0625,unclassified
3937,2022-01-04 19:00:00,Sub - Feeder F10,143.5,unclassified
3970,2022-01-04 19:15:00,Sub - Feeder F10,145.8125,unclassified
3990,2022-01-04 19:30:00,Sub - Feeder F10,148.125,unclassified
4016,2022-01-04 19:45:00,Sub - Feeder F10,150.4375,unclassified
4029,2022-01-04 20:00:00,Sub - Feeder F10,152.75,unclassified
4057,2022-01-04 20:15:00,Sub - Feeder F10,148.3125,unclassified
4079,2022-01-04 20:30:00,Sub - Feeder F10,143.875,unclassified
4114,2022-01-04 20:45:00,Sub - Feeder F10,139.4375,unclassified
4134,2022-01-04 21:00:00,Sub - Feeder F10,135.0,unclassified
4147,2022-01-04 21:15:00,Sub - Feeder F10,133.25,unclassified
4183,2022-01-04 21:30:00,Sub - Feeder F10,131.5,unclassified
4205,2022-01-04 21:45:00,Sub - Feeder F10,129.75,unclassified
4217,2022-01-04 22:00:00,Sub - Feeder F10,128.0,unclassified
4244,2022-01-04 22:15:00,Sub - Feeder F10,128.25,unclassified
4266,2022-01-04 22:30:00,Sub - Feeder F10,128.5,unclassified
4282,2022-01-04 22:45:00,Sub - Feeder F10,128.75,unclassified
4301,2022-01-04 23:00:00,Sub - Feeder F10,129.0,unclassified
4333,2022-01-04 23:15:00,Sub - Feeder F10,131.625,unclassified
4361,2022-01-04 23:30:00,Sub - Feeder F10,134.25,unclassified
4368,2022-01-04 23:45:00,Sub - Feeder F10,136.875,unclassified
4399,2022-01-05 00:00:00,Sub - Feeder F10,139.5,unclassified
4423,2022-01-05 00:15:00,Sub - Feeder F10,136.5,unclassified
4440,2022-01-05 00:30:00,Sub - Feeder F10,133.5,unclassified
4460,2022-01-05 00:45:00,Sub - Feeder F10,130.5,unclassified
4501,2022-01-05 01:00:00,Sub - Feeder F10,127.5,unclassified
4520,2022-01-05 01:15:00,Sub - Feeder F10,128.3125,unclassified
4529,2022-01-05 01:30:00,Sub - Feeder F10,129.125,unclassified
4563,2022-01-05 01:45:00,Sub - Feeder F10,129.9375,unclassified
4575,2022-01-05 02:00:00,Sub - Feeder F10,130.75,unclassified
4598,2022-01-05 02:15:00,Sub - Feeder F10,133.25,unclassified
4635,2022-01-05 02:30:00,Sub - Feeder F10,135.75,unclassified
4664,2022-01-05 02:45:00,Sub - Feeder F10,138.25,unclassified
4679,2022-01-05 03:00:00,Sub - Feeder F10,140.75,unclassified
4709,2022-01-05 03:15:00,Sub - Feeder F10,138.1875,unclassified
4731,2022-01-05 03:30:00,Sub - Feeder F10,135.625,unclassified
4744,2022-01-05 03:45:00,Sub - Feeder F10,133.0625,unclassified
4778,2022-01-05 04:00:00,Sub - Feeder F10,130.5,unclassified
4793,2022-01-05 04:15:00,Sub - Feeder F10,131.4375,unclassified
4818,2022-01-05 04:30:00,Sub - Feeder F10,132.375,unclassified
4833,2022-01-05 04:45:00,Sub - Feeder F10,133.3125,unclassified
4860,2022-01-05 05:00:00,Sub - Feeder F10,134.25,unclassified
4894,2022-01-05 05:15:00,Sub - Feeder F10,137.1875,unclassified
4907,2022-01-05 05:30:00,Sub - Feeder F10,140.125,unclassified
4932,2022-01-05 05:45:00,Sub - Feeder F10,143.0625,unclassified
4958,2022-01-05 06:00:00,Sub - Feeder F10,146.0,unclassified
4985,2022-01-05 06:15:00,Sub - Feeder F10,143.0,unclassified
4992,2022-01-05 06:30:00,Sub - Feeder F10,140.0,unclassified
5030,2022-01-05 06:45:00,Sub - Feeder F10,137.0,unclassified
5037,2022-01-05 07:00:00,Sub - Feeder F10,134.0,unclassified
5078,2022-01-05 07:15:00,Sub - Feeder F10,132.8125,unclassified
5098,2022-01-05 07:30:00,Sub - Feeder F10,131.625,unclassified
5117,2022-01-05 07:45:00,Sub - Feeder F10,130.4375,unclassified
5142,2022-01-05 08:00:00,Sub - Feeder F10,129.25,unclassified
5164,2022-01-05 08:15:00,Sub - Feeder F10,129.3125,unclassified
5192,2022-01-05 08:30:00,Sub - Feeder F10,129.375,unclassified
5200,2022-01-05 08:45:00,Sub - Feeder F10,129.4375,unclassified
5221,2022-01-05 09:00:00,Sub - Feeder F10,129.5,unclassified
5253,2022-01-05 09:15:00,Sub - Feeder F10,131.9375,unclassified
5279,2022-01-05 09:30:00,Sub - Feeder F10,134.375,unclassified
5302,2022-01-05 09:45:00,Sub - Feeder F10,136.8125,unclassified
5325,2022-01-05 10:00:00,Sub - Feeder F10,139.25,unclassified
5336,2022-01-05 10:15:00,Sub - Feeder F10,137.75,unclassified
5361,2022-01-05 10:30:00,Sub - Feeder F10,136.25,unclassified
5398,2022-01-05 10:45:00,Sub - Feeder F10,134.75,unclassified
5422,2022-01-05 11:00:00,Sub - Feeder F10,133.25,unclassified
5440,2022-01-05 11:15:00,Sub - Feeder F10,131.75,unclassified
5454,2022-01-05 11:30:00,Sub - Feeder F10,130.25,unclassified
5472,2022-01-05 11:45:00,Sub - Feeder F10,128.75,unclassified
5510,2022-01-05 12:00:00,Sub - Feeder F10,127.25,unclassified
5539,2022-01-05 12:15:00,Sub - Feeder F10,127.0625,unclassified
5552,2022-01-05 12:30:00,Sub - Feeder F10,126.875,unclassified
5574,2022-01-05 12:45:00,Sub - Feeder F10,126.6875,unclassified
5590,2022-01-05 13:00:00,Sub - Feeder F10,126.5,unclassified
5613,2022-01-05 13:15:00,Sub - Feeder F10,126.875,unclassified
5635,2022-01-05 13:30:00,Sub - Feeder F10,127.25,unclassified
5949,2022-01-05 17:00:00,Sub - Feeder F10,147.75,unclassified
5986,2022-01-05 17:15:00,Sub - Feeder F10,145.375,unclassified
5997,2022-01-05 17:30:00,Sub - Feeder F10,143.0,unclassified
6023,2022-01-05 17:45:00,Sub - Feeder F10,140.625,unclassified
6049,2022-01-05 18:00:00,Sub - Feeder F10,138.25,unclassified
6059,2022-01-05 18:15:00,Sub - Feeder F10,138.6875,unclassified
6100,2022-01-05 18:30:00,Sub - Feeder F10,139.125,unclassified
6113,2022-01-05 18:45:00,Sub - Feeder F10,139.5625,unclassified
6126,2022-01-05 19:00:00,Sub - Feeder F10,140.0,unclassified
6161,2022-01-05 19:15:00,Sub - Feeder F10,141.8125,unclassified
6182,2022-01-05 19:30:00,Sub - Feeder F10,143.625,unclassified
6196,2022-01-05 19:45:00,Sub - Feeder F10,145.4375,unclassified
6224,2022-01-05 20:00:00,Sub - Feeder F10,147.25,unclassified
6349,2022-01-05 21:15:00,Sub - Feeder F10,131.8125,unclassified
6373,2022-01-05 21:30:00,Sub - Feeder F10,131.625,unclassified
6389,2022-01-05 21:45:00,Sub - Feeder F10,131.4375,unclassified
6412,2022-01-05 22:00:00,Sub - Feeder F10,131.25,unclassified
6432,2022-01-05 22:15:00,Sub - Feeder F10,131.25,unclassified
6447,2022-01-05 22:30:00,Sub - Feeder F10,131.25,unclassified
6469,2022-01-05 22:45:00,Sub - Feeder F10,131.25,unclassified
6504,2022-01-05 23:00:00,Sub - Feeder F10,131.25,unclassified
6520,2022-01-05 23:15:00,Sub - Feeder F10,131.0625,unclassified
6543,2022-01-05 23:30:00,Sub - Feeder F10,130.875,unclassified
6563,2022-01-05 23:45:00,Sub - Feeder F10,130.6875,unclassified
6588,2022-01-06 00:00:00,Sub - Feeder F10,130.5,unclassified
6605,2022-01-06 00:15:00,Sub - Feeder F10,130.8125,unclassified
6629,2022-01-06 00:30:00,Sub - Feeder F10,131.125,unclassified
6668,2022-01-06 00:45:00,Sub - Feeder F10,131.4375,unclassified
6738,2022-01-06 01:45:00,Sub - Feeder F10,140.1875,unclassified
6778,2022-01-06 02:00:00,Sub - Feeder F10,143.0,unclassified
6799,2022-01-06 02:15:00,Sub - Feeder F10,139.375,unclassified
6820,2022-01-06 02:30:00,Sub - Feeder F10,135.75,unclassified
6839,2022-01-06 02:45:00,Sub - Feeder F10,132.125,unclassified
6860,2022-01-06 03:00:00,Sub - Feeder F10,128.5,unclassified
6887,2022-01-06 03:15:00,Sub - Feeder F10,132.0625,unclassified
6905,2022-01-06 03:30:00,Sub - Feeder F10,135.625,unclassified
6919,2022-01-06 03:45:00,Sub - Feeder F10,139.1875,unclassified
6943,2022-01-06 04:00:00,Sub - Feeder F10,142.75,unclassified
7113,2022-01-06 06:00:00,Sub - Feeder F10,129.0,unclassified
7129,2022-01-06 06:15:00,Sub - Feeder F10,129.125,unclassified
7146,2022-01-06 06:30:00,Sub - Feeder F10,129.25,unclassified
7185,2022-01-06 06:45:00,Sub - Feeder F10,129.375,unclassified
7198,2022-01-06 07:00:00,Sub - Feeder F10,129.5,unclassified
7221,2022-01-06 07:15:00,Sub - Feeder F10,133.75,unclassified
7241,2022-01-06 07:30:00,Sub - Feeder F10,138.0,unclassified
7254,2022-01-06 07:45:00,Sub - Feeder F10,142.25,unclassified
7289,2022-01-06 08:00:00,Sub - Feeder F10,146.5,unclassified
7311,2022-01-06 08:15:00,Sub - Feeder F10,142.5625,unclassified
7333,2022-01-06 08:30:00,Sub - Feeder F10,138.625,unclassified
7336,2022-01-06 08:45:00,Sub - Feeder F10,134.6875,unclassified
7371,2022-01-06 09:00:00,Sub - Feeder F10,130.75,unclassified
7389,2022-01-06 09:15:00,Sub - Feeder F10,131.1875,unclassified
7412,2022-01-06 09:30:00,Sub - Feeder F10,131.625,unclassified
7428,2022-01-06 09:45:00,Sub - Feeder F10,132.0625,unclassified
7461,2022-01-06 10:00:00,Sub - Feeder F10,132.5,unclassified
7473,2022-01-06 10:15:00,Sub - Feeder F10,135.25,unclassified
7487,2022-01-06 10:30:00,Sub - Feeder F10,138.0,unclassified
7525,2022-01-06 10:45:00,Sub - Feeder F10,140.75,unclassified
7530,2022-01-06 11:00:00,Sub - Feeder F10,143.5,unclassified
7551,2022-01-06 11:15:00,Sub - Feeder F10,139.75,unclassified
7581,2022-01-06 11:30:00,Sub - Feeder F10,136.0,unclassified
7607,2022-01-06 11:45:00,Sub - Feeder F10,132.25,unclassified
7613,2022-01-06 12:00:00,Sub - Feeder F10,128.5,unclassified
7639,2022-01-06 12:15:00,Sub - Feeder F10,128.6875,unclassified
7659,2022-01-06 12:30:00,Sub - Feeder F10,128.875,unclassified
7695,2022-01-06 12:45:00,Sub - Feeder F10,129.0625,unclassified
7703,2022-01-06 13:00:00,Sub - Feeder F10,129.25,unclassified
7735,2022-01-06 13:15:00,Sub - Feeder F10,129.0625,unclassified
7756,2022-01-06 13:30:00,Sub - Feeder F10,128.875,unclassified
7775,2022-01-06 13:45:00,Sub - Feeder F10,128.6875,unclassified
7787,2022-01-06 14:00:00,Sub - Feeder F10,128.5,unclassified
7827,2022-01-06 14:15:00,Sub - Feeder F10,133.25,unclassified
7847,2022-01-06 14:30:00,Sub - Feeder F10,138.0,unclassified
7853,2022-01-06 14:45:00,Sub - Feeder F10,142.75,unclassified
7885,2022-01-06 15:00:00,Sub - Feeder F10,147.5,unclassified
7900,2022-01-06 15:15:00,Sub - Feeder F10,144.9375,unclassified
7931,2022-01-06 15:30:00,Sub - Feeder F10,142.375,unclassified
7943,2022-01-06 15:45:00,Sub - Feeder F10,139.8125,unclassified
7965,2022-01-06 16:00:00,Sub - Feeder F10,137.25,unclassified
8000,2022-01-06 16:15:00,Sub - Feeder F10,135.75,unclassified
8023,2022-01-06 16:30:00,Sub - Feeder F10,134.25,unclassified
8041,2022-01-06 16:45:00,Sub - Feeder F10,132.75,unclassified
8055,2022-01-06 17:00:00,Sub - Feeder F10,131.25,unclassified
8079,2022-01-06 17:15:00,Sub - Feeder F10,134.5625,unclassified
8100,2022-01-06 17:30:00,Sub - Feeder F10,137.875,unclassified
8134,2022-01-06 17:45:00,Sub - Feeder F10,141.1875,unclassified
8138,2022-01-06 18:00:00,Sub - Feeder F10,144.5,unclassified
8175,2022-01-06 18:15:00,Sub - Feeder F10,141.25,unclassified
8196,2022-01-06 18:30:00,Sub - Feeder F10,138.0,unclassified
8217,2022-01-06 18:45:00,Sub - Feeder F10,134.75,unclassified
8227,2022-01-06 19:00:00,Sub - Feeder F10,131.5,unclassified
8260,2022-01-06 19:15:00,Sub - Feeder F10,132.1875,unclassified
8273,2022-01-06 19:30:00,Sub - Feeder F10,132.875,unclassified
8292,2022-01-06 19:45:00,Sub - Feeder F10,133.5625,unclassified
8326,2022-01-06 20:00:00,Sub - Feeder F10,134.25,unclassified
8344,2022-01-06 20:15:00,Sub - Feeder F10,133.8125,unclassified
8377,2022-01-06 20:30:00,Sub - Feeder F10,133.375,unclassified
8380,2022-01-06 20:45:00,Sub - Feeder F10,132.9375,unclassified
8420,2022-01-06 21:00:00,Sub - Feeder F10,132.5,unclassified
8438,2022-01-06 21:15:00,Sub - Feeder F10,132.25,unclassified
8447,2022-01-06 21:30:00,Sub - Feeder F10,132.0,unclassified
8473,2022-01-06 21:45:00,Sub - Feeder F10,131.75,unclassified
8505,2022-01-06 22:00:00,Sub - Feeder F10,131.5,unclassified
8511,2022-01-06 22:15:00,Sub - Feeder F10,134.5625,unclassified
8548,2022-01-06 22:30:00,Sub - Feeder F10,137.625,unclassified
8571,2022-01-06 22:45:00,Sub - Feeder F10,140.6875,unclassified
8584,2022-01-06 23:00:00,Sub - Feeder F10,143.75,unclassified
8619,2022-01-06 23:15:00,Sub - Feeder F10,141.6875,unclassified
8629,2022-01-06 23:30:00,Sub - Feeder F10,139.625,unclassified
8645,2022-01-06 23:45:00,Sub - Feeder F10,137.5625,unclassified
8679,2022-01-07 00:00:00,Sub - Feeder F10,135.5,unclassified
8701,2022-01-07 00:15:00,Sub - Feeder F10,138.5,unclassified
8713,2022-01-07 00:30:00,Sub - Feeder F10,141.5,unclassified
8750,2022-01-07 00:45:00,Sub - Feeder F10,144.5,unclassified
8757,2022-01-07 01:00:00,Sub - Feeder F10,147.5,unclassified
8781,2022-01-07 01:15:00,Sub - Feeder F10,147.125,unclassified
8805,2022-01-07 01:30:00,Sub - Feeder F10,146.75,unclassified
8833,2022-01-07 01:45:00,Sub - Feeder F10,146.375,unclassified
8853,2022-01-07 02:00:00,Sub - Feeder F10,146.0,unclassified
8863,2022-01-07 02:15:00,Sub - Feeder F10,148.0625,unclassified
8892,2022-01-07 02:30:00,Sub - Feeder F10,150.125,unclassified
8908,2022-01-07 02:45:00,Sub - Feeder F10,152.1875,unclassified
8936,2022-01-07 03:00:00,Sub - Feeder F10,154.25,unclassified
8964,2022-01-07 03:15:00,Sub - Feeder F10,154.5625,unclassified
8979,2022-01-07 03:30:00,Sub - Feeder F10,154.875,unclassified
9004,2022-01-07 03:45:00,Sub - Feeder F10,155.1875,unclassified
9019,2022-01-07 04:00:00,Sub - Feeder F10,155.5,unclassified
9047,2022-01-07 04:15:00,Sub - Feeder F10,154.8125,unclassified
9069,2022-01-07 04:30:00,Sub - Feeder F10,154.125,unclassified
9099,2022-01-07 04:45:00,Sub - Feeder F10,153.4375,unclassified
9121,2022-01-07 05:00:00,Sub - Feeder F10,152.75,unclassified
9134,2022-01-07 05:15:00,Sub - Feeder F10,146.75,unclassified
9165,2022-01-07 05:30:00,Sub - Feeder F10,140.75,unclassified
9186,2022-01-07 05:45:00,Sub - Feeder F10,134.75,unclassified
9197,2022-01-07 06:00:00,Sub - Feeder F10,128.75,unclassified
9223,2022-01-07 06:15:00,Sub - Feeder F10,130.125,unclassified
9247,2022-01-07 06:30:00,Sub - Feeder F10,131.5,unclassified
9267,2022-01-07 06:45:00,Sub - Feeder F10,132.875,unclassified
9295,2022-01-07 07:00:00,Sub - Feeder F10,134.25,unclassified
9306,2022-01-07 07:15:00,Sub - Feeder F10,136.875,unclassified
9320,2022-01-07 07:30:00,Sub - Feeder F10,139.5,unclassified
9349,2022-01-07 07:45:00,Sub - Feeder F10,142.125,unclassified
9376,2022-01-07 08:00:00,Sub - Feeder F10,144.75,unclassified
9394,2022-01-07 08:15:00,Sub - Feeder F10,141.0,unclassified
9417,2022-01-07 08:30:00,Sub - Feeder F10,137.25,unclassified
9430,2022-01-07 08:45:00,Sub - Feeder F10,133.5,unclassified
9470,2022-01-07 09:00:00,Sub - Feeder F10,129.75,unclassified
9483,2022-01-07 09:15:00,Sub - Feeder F10,129.875,unclassified
