,time,Measure,kWh,label
899,2022-01-03 09:45:00,AB2 - Main 2R,54.0625,unclassified
915,2022-01-03 10:00:00,AB2 - Main 2R,53.75,unclassified
933,2022-01-03 10:15:00,AB2 - Main 2R,54.6875,unclassified
966,2022-01-03 10:30:00,AB2 - Main 2R,55.625,unclassified
994,2022-01-03 10:45:00,AB2 - Main 2R,56.5625,unclassified
1015,2022-01-03 11:00:00,AB2 - Main 2R,57.5,unclassified
1037,2022-01-03 11:15:00,AB2 - Main 2R,56.5625,unclassified
1048,2022-01-03 11:30:00,AB2 - Main 2R,55.625,unclassified
1074,2022-01-03 11:45:00,AB2 - Main 2R,54.6875,unclassified
1110,2022-01-03 12:00:00,AB2 - Main 2R,53.75,unclassified
1133,2022-01-03 12:15:00,AB2 - Main 2R,53.1875,unclassified
1152,2022-01-03 12:30:00,AB2 - Main 2R,52.625,unclassified
1180,2022-01-03 12:45:00,AB2 - Main 2R,52.0625,unclassified
1191,2022-01-03 13:00:00,AB2 - Main 2R,51.5,unclassified
1221,2022-01-03 13:15:00,AB2 - Main 2R,51.125,unclassified
1237,2022-01-03 13:30:00,AB2 - Main 2R,50.75,unclassified
1258,2022-01-03 13:45:00,AB2 - Main 2R,50.375,unclassified
1286,2022-01-03 14:00:00,AB2 - Main 2R,50.0,unclassified
1309,2022-01-03 14:15:00,AB2 - Main 2R,49.5625,unclassified
1339,2022-01-03 14:30:00,AB2 - Main 2R,49.125,unclassified
1362,2022-01-03 14:45:00,AB2 - Main 2R,48.6875,unclassified
1379,2022-01-03 15:00:00,AB2 - Main 2R,48.25,unclassified
1395,2022-01-03 15:15:00,AB2 - Main 2R,48.125,unclassified
1430,2022-01-03 15:30:00,AB2 - Main 2R,48.0,unclassified
1448,2022-01-03 15:45:00,AB2 - Main 2R,47.875,unclassified
1477,2022-01-03 16:00:00,AB2 - Main 2R,47.75,unclassified
1484,2022-01-03 16:15:00,AB2 - Main 2R,47.75,unclassified
1509,2022-01-03 16:30:00,AB2 - Main 2R,47.75,unclassified
1530,2022-01-03 16:45:00,AB2 - Main 2R,47.75,unclassified
1561,2022-01-03 17:00:00,AB2 - Main 2R,47.75,unclassified
1581,2022-01-03 17:15:00,AB2 - Main 2R,47.875,unclassified
1605,2022-01-03 17:30:00,AB2 - Main 2R,48.0,unclassified
1628,2022-01-03 17:45:00,AB2 - Main 2R,48.125,unclassified
1654,2022-01-03 18:00:00,AB2 - Main 2R,48.25,unclassified
1675,2022-01-03 18:15:00,AB2 - Main 2R,48.375,unclassified
1703,2022-01-03 18:30:00,AB2 - Main 2R,48.5,unclassified
1714,2022-01-03 18:45:00,AB2 - Main 2R,48.625,unclassified
1732,2022-01-03 19:00:00,AB2 - Main 2R,48.75,unclassified
1767,2022-01-03 19:15:00,AB2 - Main 2R,48.625,unclassified
1782,2022-01-03 19:30:00,AB2 - Main 2R,48.5,unclassified
1801,2022-01-03 19:45:00,AB2 - Main 2R,48.375,unclassified
1827,2022-01-03 20:00:00,AB2 - Main 2R,48.25,unclassified
1860,2022-01-03 20:15:00,AB2 - Main 2R,48.5,unclassified
1889,2022-01-03 20:30:00,AB2 - Main 2R,48.75,unclassified
1896,2022-01-03 20:45:00,AB2 - Main 2R,49.0,unclassified
1915,2022-01-03 21:00:00,AB2 - Main 2R,49.25,unclassified
1955,2022-01-03 21:15:00,AB2 - Main 2R,49.1875,unclassified
1979,2022-01-03 21:30:00,AB2 - Main 2R,49.125,unclassified
1998,2022-01-03 21:45:00,AB2 - Main 2R,49.0625,unclassified
2026,2022-01-03 22:00:00,AB2 - Main 2R,49.0,unclassified
2042,2022-01-03 22:15:00,AB2 - Main 2R,49.0625,unclassified
2053,2022-01-03 22:30:00,AB2 - Main 2R,49.125,unclassified
2078,2022-01-03 22:45:00,AB2 - Main 2R,49.1875,unclassified
2099,2022-01-03 23:00:00,AB2 - Main 2R,49.25,unclassified
2132,2022-01-03 23:15:00,AB2 - Main 2R,49.1875,unclassified
2149,2022-01-03 23:30:00,AB2 - Main 2R,49.125,unclassified
2174,2022-01-03 23:45:00,AB2 - Main 2R,49.0625,unclassified
2195,2022-01-04 00:00:00,AB2 - Main 2R,49.0,unclassified
2219,2022-01-04 00:15:00,AB2 - Main 2R,48.75,unclassified
2257,2022-01-04 00:30:00,AB2 - Main 2R,48.5,unclassified
2264,2022-01-04 00:45:00,AB2 - Main 2R,48.25,unclassified
2303,2022-01-04 01:00:00,AB2 - Main 2R,48.0,unclassified
2307,2022-01-04 01:15:00,AB2 - Main 2R,48.3125,unclassified
2348,2022-01-04 01:30:00,AB2 - Main 2R,48.625,unclassified
2359,2022-01-04 01:45:00,AB2 - Main 2R,48.9375,unclassified
2391,2022-01-04 02:00:00,AB2 - Main 2R,49.25,unclassified
2407,2022-01-04 02:15:00,AB2 - Main 2R,49.125,unclassified
2425,2022-01-04 02:30:00,AB2 - Main 2R,49.0,unclassified
2443,2022-01-04 02:45:00,AB2 - Main 2R,48.875,unclassified
2482,2022-01-04 03:00:00,AB2 - Main 2R,48.75,unclassified
2490,2022-01-04 03:15:00,AB2 - Main 2R,49.125,unclassified
2528,2022-01-04 03:30:00,AB2 - Main 2R,49.5,unclassified
2536,2022-01-04 03:45:00,AB2 - Main 2R,49.875,unclassified
2572,2022-01-04 04:00:00,AB2 - Main 2R,50.25,unclassified
2581,2022-01-04 04:15:00,AB2 - Main 2R,50.6875,unclassified
2620,2022-01-04 04:30:00,AB2 - Main 2R,51.125,unclassified
2640,2022-01-04 04:45:00,AB2 - Main 2R,51.5625,unclassified
2652,2022-01-04 05:00:00,AB2 - Main 2R,52.0,unclassified
2683,2022-01-04 05:15:00,AB2 - Main 2R,51.8125,unclassified
2715,2022-01-04 05:30:00,AB2 - Main 2R,51.625,unclassified
2724,2022-01-04 05:45:00,AB2 - Main 2R,51.4375,unclassified
2760,2022-01-04 06:00:00,AB2 - Main 2R,51.25,unclassified
2766,2022-01-04 06:15:00,AB2 - Main 2R,51.375,unclassified
2794,2022-01-04 06:30:00,AB2 - Main 2R,51.5,unclassified
2830,2022-01-04 06:45:00,AB2 - Main 2R,51.625,unclassified
2842,2022-01-04 07:00:00,AB2 - Main 2R,51.75,unclassified
2871,2022-01-04 07:15:00,AB2 - Main 2R,51.75,unclassified
2894,2022-01-04 07:30:00,AB2 - Main 2R,51.75,unclassified
2903,2022-01-04 07:45:00,AB2 - Main 2R,51.75,unclassified
2946,2022-01-04 08:00:00,AB2 - Main 2R,51.75,unclassified
2962,2022-01-04 08:15:00,AB2 - Main 2R,51.75,unclassified
2975,2022-01-04 08:30:00,AB2 - Main 2R,51.75,unclassified
3000,2022-01-04 08:45:00,AB2 - Main 2R,51.75,unclassified
3030,2022-01-04 09:00:00,AB2 - Main 2R,51.75,unclassified
3046,2022-01-04 09:15:00,AB2 - Main 2R,51.625,unclassified
3066,2022-01-04 09:30:00,AB2 - Main 2R,51.5,unclassified
3107,2022-01-04 09:45:00,AB2 - Main 2R,51.375,unclassified
3120,2022-01-04 10:00:00,AB2 - Main 2R,51.25,unclassified
3146,2022-01-04 10:15:00,AB2 - Main 2R,51.4375,unclassified
3174,2022-01-04 10:30:00,AB2 - Main 2R,51.625,unclassified
3194,2022-01-04 10:45:00,AB2 - Main 2R,51.8125,unclassified
3222,2022-01-04 11:00:00,AB2 - Main 2R,52.0,unclassified
3235,2022-01-04 11:15:00,AB2 - Main 2R,51.5625,unclassified
3266,2022-01-04 11:30:00,AB2 - Main 2R,51.125,unclassified
3288,2022-01-04 11:45:00,AB2 - Main 2R,50.6875,unclassified
3303,2022-01-04 12:00:00,AB2 - Main 2R,50.25,unclassified
3318,2022-01-04 12:15:00,AB2 - Main 2R,49.875,unclassified
3344,2022-01-04 12:30:00,AB2 - Main 2R,49.5,unclassified
3384,2022-01-04 12:45:00,AB2 - Main 2R,49.125,unclassified
3388,2022-01-04 13:00:00,AB2 - Main 2R,48.75,unclassified
3426,2022-01-04 13:15:00,AB2 - Main 2R,48.5,unclassified
3441,2022-01-04 13:30:00,AB2 - Main 2R,48.25,unclassified
3473,2022-01-04 13:45:00,AB2 - Main 2R,48.0,unclassified
3493,2022-01-04 14:00:00,AB2 - Main 2R,47.75,unclassified
3510,2022-01-04 14:15:00,AB2 - Main 2R,47.5,unclassified
3532,2022-01-04 14:30:00,AB2 - Main 2R,47.25,unclassified
3552,2022-01-04 14:45:00,AB2 - Main 2R,47.0,unclassified
3584,2022-01-04 15:00:00,AB2 - Main 2R,46.75,unclassified
3600,2022-01-04 15:15:00,AB2 - Main 2R,46.625,unclassified
3617,2022-01-04 15:30:00,AB2 - Main 2R,46.5,unclassified
3653,2022-01-04 15:45:00,AB2 - Main 2R,46.375,unclassified
3676,2022-01-04 16:00:00,AB2 - Main 2R,46.25,unclassified
3688,2022-01-04 16:15:00,AB2 - Main 2R,46.5,unclassified
3711,2022-01-04 16:30:00,AB2 - Main 2R,46.75,unclassified
3741,2022-01-04 16:45:00,AB2 - Main 2R,47.0,unclassified
3768,2022-01-04 17:00:00,AB2 - Main 2R,47.25,unclassified
3781,2022-01-04 17:15:00,AB2 - Main 2R,47.1875,unclassified
3796,2022-01-04 17:30:00,AB2 - Main 2R,47.125,unclassified
3821,2022-01-04 17:45:00,AB2 - Main 2R,47.0625,unclassified
3862,2022-01-04 18:00:00,AB2 - Main 2R,47.0,unclassified
3871,2022-01-04 18:15:00,AB2 - Main 2R,46.8125,unclassified
3909,2022-01-04 18:30:00,AB2 - Main 2R,46.625,unclassified
3925,2022-01-04 18:45:00,AB2 - Main 2R,46.4375,unclassified
3944,2022-01-04 19:00:00,AB2 - Main 2R,46.25,unclassified
3972,2022-01-04 19:15:00,AB2 - Main 2R,46.25,unclassified
3991,2022-01-04 19:30:00,AB2 - Main 2R,46.25,unclassified
4006,2022-01-04 19:45:00,AB2 - Main 2R,46.25,unclassified
4034,2022-01-04 20:00:00,AB2 - Main 2R,46.25,unclassified
4055,2022-01-04 20:15:00,AB2 - Main 2R,46.3125,unclassified
4077,2022-01-04 20:30:00,AB2 - Main 2R,46.375,unclassified
4107,2022-01-04 20:45:00,AB2 - Main 2R,46.4375,unclassified
4137,2022-01-04 21:00:00,AB2 - Main 2R,46.5,unclassified
4143,2022-01-04 21:15:00,AB2 - Main 2R,46.625,unclassified
4166,2022-01-04 21:30:00,AB2 - Main 2R,46.75,unclassified
4197,2022-01-04 21:45:00,AB2 - Main 2R,46.875,unclassified
4213,2022-01-04 22:00:00,AB2 - Main 2R,47.0,unclassified
4250,2022-01-04 22:15:00,AB2 - Main 2R,46.5625,unclassified
4260,2022-01-04 22:30:00,AB2 - Main 2R,46.125,unclassified
4278,2022-01-04 22:45:00,AB2 - Main 2R,45.6875,unclassified
4306,2022-01-04 23:00:00,AB2 - Main 2R,45.25,unclassified
4331,2022-01-04 23:15:00,AB2 - Main 2R,45.8125,unclassified
4365,2022-01-04 23:30:00,AB2 - Main 2R,46.375,unclassified
4381,2022-01-04 23:45:00,AB2 - Main 2R,46.9375,unclassified
4397,2022-01-05 00:00:00,AB2 - Main 2R,47.5,unclassified
4435,2022-01-05 00:15:00,AB2 - Main 2R,47.75,unclassified
4458,2022-01-05 00:30:00,AB2 - Main 2R,48.0,unclassified
4479,2022-01-05 00:45:00,AB2 - Main 2R,48.25,unclassified
4496,2022-01-05 01:00:00,AB2 - Main 2R,48.5,unclassified
4518,2022-01-05 01:15:00,AB2 - Main 2R,48.25,unclassified
4535,2022-01-05 01:30:00,AB2 - Main 2R,48.0,unclassified
4560,2022-01-05 01:45:00,AB2 - Main 2R,47.75,unclassified
4584,2022-01-05 02:00:00,AB2 - Main 2R,47.5,unclassified
4611,2022-01-05 02:15:00,AB2 - Main 2R,47.25,unclassified
4622,2022-01-05 02:30:00,AB2 - Main 2R,47.0,unclassified
4658,2022-01-05 02:45:00,AB2 - Main 2R,46.75,unclassified
4681,2022-01-05 03:00:00,AB2 - Main 2R,46.5,unclassified
4693,2022-01-05 03:15:00,AB2 - Main 2R,46.875,unclassified
4727,2022-01-05 03:30:00,AB2 - Main 2R,47.25,unclassified
4750,2022-01-05 03:45:00,AB2 - Main 2R,47.625,unclassified
4780,2022-01-05 04:00:00,AB2 - Main 2R,48.0,unclassified
4789,2022-01-05 04:15:00,AB2 - Main 2R,48.4375,unclassified
4826,2022-01-05 04:30:00,AB2 - Main 2R,48.875,unclassified
4829,2022-01-05 04:45:00,AB2 - Main 2R,49.3125,unclassified
4869,2022-01-05 05:00:00,AB2 - Main 2R,49.75,unclassified
4876,2022-01-05 05:15:00,AB2 - Main 2R,49.6875,unclassified
4903,2022-01-05 05:30:00,AB2 - Main 2R,49.625,unclassified
4934,2022-01-05 05:45:00,AB2 - Main 2R,49.5625,unclassified
4961,2022-01-05 06:00:00,AB2 - Main 2R,49.5,unclassified
4982,2022-01-05 06:15:00,AB2 - Main 2R,49.5,unclassified
4989,2022-01-05 06:30:00,AB2 - Main 2R,49.5,unclassified
5032,2022-01-05 06:45:00,AB2 - Main 2R,49.5,unclassified
5038,2022-01-05 07:00:00,AB2 - Main 2R,49.5,unclassified
5073,2022-01-05 07:15:00,AB2 - Main 2R,49.75,unclassified
5093,2022-01-05 07:30:00,AB2 - Main 2R,50.0,unclassified
5125,2022-01-05 07:45:00,AB2 - Main 2R,50.25,unclassified
5148,2022-01-05 08:00:00,AB2 - Main 2R,50.5,unclassified
5162,2022-01-05 08:15:00,AB2 - Main 2R,50.5625,unclassified
5179,2022-01-05 08:30:00,AB2 - Main 2R,50.625,unclassified
5215,2022-01-05 08:45:00,AB2 - Main 2R,50.6875,unclassified
5232,2022-01-05 09:00:00,AB2 - Main 2R,50.75,unclassified
5250,2022-01-05 09:15:00,AB2 - Main 2R,51.0625,unclassified
5285,2022-01-05 09:30:00,AB2 - Main 2R,51.375,unclassified
5295,2022-01-05 09:45:00,AB2 - Main 2R,51.6875,unclassified
5316,2022-01-05 10:00:00,AB2 - Main 2R,52.0,unclassified
5354,2022-01-05 10:15:00,AB2 - Main 2R,51.9375,unclassified
5369,2022-01-05 10:30:00,AB2 - Main 2R,51.875,unclassified
5396,2022-01-05 10:45:00,AB2 - Main 2R,51.8125,unclassified
5411,2022-01-05 11:00:00,AB2 - Main 2R,51.75,unclassified
5431,2022-01-05 11:15:00,AB2 - Main 2R,51.5625,unclassified
5466,2022-01-05 11:30:00,AB2 - Main 2R,51.375,unclassified
5473,2022-01-05 11:45:00,AB2 - Main 2R,51.1875,unclassified
5515,2022-01-05 12:00:00,AB2 - Main 2R,51.0,unclassified
5525,2022-01-05 12:15:00,AB2 - Main 2R,50.6875,unclassified
5559,2022-01-05 12:30:00,AB2 - Main 2R,50.375,unclassified
5577,2022-01-05 12:45:00,AB2 - Main 2R,50.0625,unclassified
5589,2022-01-05 13:00:00,AB2 - Main 2R,49.75,unclassified
5618,2022-01-05 13:15:00,AB2 - Main 2R,49.8125,unclassified
5645,2022-01-05 13:30:00,AB2 - Main 2R,49.875,unclassified
5664,2022-01-05 13:45:00,AB2 - Main 2R,49.9375,unclassified
5696,2022-01-05 14:00:00,AB2 - Main 2R,50.0,unclassified
5709,2022-01-05 14:15:00,AB2 - Main 2R,50.4375,unclassified
5738,2022-01-05 14:30:00,AB2 - Main 2R,50.875,unclassified
5747,2022-01-05 14:45:00,AB2 - Main 2R,51.3125,unclassified
5782,2022-01-05 15:00:00,AB2 - Main 2R,51.75,unclassified
5790,2022-01-05 15:15:00,AB2 - Main 2R,51.8125,unclassified
5821,2022-01-05 15:30:00,AB2 - Main 2R,51.875,unclassified
5832,2022-01-05 15:45:00,AB2 - Main 2R,51.9375,unclassified
5866,2022-01-05 16:00:00,AB2 - Main 2R,52.0,unclassified
5879,2022-01-05 16:15:00,AB2 - Main 2R,51.25,unclassified
5898,2022-01-05 16:30:00,AB2 - Main 2R,50.5,unclassified
5932,2022-01-05 16:45:00,AB2 - Main 2R,49.75,unclassified
5950,2022-01-05 17:00:00,AB2 - Main 2R,49.0,unclassified
5979,2022-01-05 17:15:00,AB2 - Main 2R,49.8125,unclassified
5998,2022-01-05 17:30:00,AB2 - Main 2R,50.625,unclassified
6014,2022-01-05 17:45:00,AB2 - Main 2R,51.4375,unclassified
6038,2022-01-05 18:00:00,AB2 - Main 2R,52.25,unclassified
6078,2022-01-05 18:15:00,AB2 - Main 2R,52.125,unclassified
6093,2022-01-05 18:30:00,AB2 - Main 2R,52.0,unclassified
6120,2022-01-05 18:45:00,AB2 - Main 2R,51.875,unclassified
6129,2022-01-05 19:00:00,AB2 - Main 2R,51.75,unclassified
6160,2022-01-05 19:15:00,AB2 - Main 2R,51.75,unclassified
6180,2022-01-05 19:30:00,AB2 - Main 2R,51.75,unclassified
6215,2022-01-05 19:45:00,AB2 - Main 2R,51.75,unclassified
6223,2022-01-05 20:00:00,AB2 - Main 2R,51.75,unclassified
6246,2022-01-05 20:15:00,AB2 - Main 2R,52.0,unclassified
6277,2022-01-05 20:30:00,AB2 - Main 2R,52.25,unclassified
6293,2022-01-05 20:45:00,AB2 - Main 2R,52.5,unclassified
6309,2022-01-05 21:00:00,AB2 - Main 2R,52.75,unclassified
6347,2022-01-05 21:15:00,AB2 - Main 2R,52.5,unclassified
6368,2022-01-05 21:30:00,AB2 - Main 2R,52.25,unclassified
6385,2022-01-05 21:45:00,AB2 - Main 2R,52.0,unclassified
6417,2022-01-05 22:00:00,AB2 - Main 2R,51.75,unclassified
6441,2022-01-05 22:15:00,AB2 - Main 2R,51.9375,unclassified
6456,2022-01-05 22:30:00,AB2 - Main 2R,52.125,unclassified
6485,2022-01-05 22:45:00,AB2 - Main 2R,52.3125,unclassified
6499,2022-01-05 23:00:00,AB2 - Main 2R,52.5,unclassified
6526,2022-01-05 23:15:00,AB2 - Main 2R,52.5,unclassified
6550,2022-01-05 23:30:00,AB2 - Main 2R,52.5,unclassified
6575,2022-01-05 23:45:00,AB2 - Main 2R,52.5,unclassified
6597,2022-01-06 00:00:00,AB2 - Main 2R,52.5,unclassified
6609,2022-01-06 00:15:00,AB2 - Main 2R,52.4375,unclassified
6627,2022-01-06 00:30:00,AB2 - Main 2R,52.375,unclassified
6657,2022-01-06 00:45:00,AB2 - Main 2R,52.3125,unclassified
6673,2022-01-06 01:00:00,AB2 - Main 2R,52.25,unclassified
6706,2022-01-06 01:15:00,AB2 - Main 2R,52.375,unclassified
6733,2022-01-06 01:30:00,AB2 - Main 2R,52.5,unclassified
6748,2022-01-06 01:45:00,AB2 - Main 2R,52.625,unclassified
6775,2022-01-06 02:00:00,AB2 - Main 2R,52.75,unclassified
6785,2022-01-06 02:15:00,AB2 - Main 2R,52.75,unclassified
6822,2022-01-06 02:30:00,AB2 - Main 2R,52.75,unclassified
6832,2022-01-06 02:45:00,AB2 - Main 2R,52.75,unclassified
6852,2022-01-06 03:00:00,AB2 - Main 2R,52.75,unclassified
6875,2022-01-06 03:15:00,AB2 - Main 2R,52.875,unclassified
6910,2022-01-06 03:30:00,AB2 - Main 2R,53.0,unclassified
6935,2022-01-06 03:45:00,AB2 - Main 2R,53.125,unclassified
6952,2022-01-06 04:00:00,AB2 - Main 2R,53.25,unclassified
6979,2022-01-06 04:15:00,AB2 - Main 2R,53.375,unclassified
6984,2022-01-06 04:30:00,AB2 - Main 2R,53.5,unclassified
7012,2022-01-06 04:45:00,AB2 - Main 2R,53.625,unclassified
7027,2022-01-06 05:00:00,AB2 - Main 2R,53.75,unclassified
7059,2022-01-06 05:15:00,AB2 - Main 2R,54.25,unclassified
7077,2022-01-06 05:30:00,AB2 - Main 2R,54.75,unclassified
7095,2022-01-06 05:45:00,AB2 - Main 2R,55.25,unclassified
7110,2022-01-06 06:00:00,AB2 - Main 2R,55.75,unclassified
7142,2022-01-06 06:15:00,AB2 - Main 2R,55.75,unclassified
7165,2022-01-06 06:30:00,AB2 - Main 2R,55.75,unclassified
7176,2022-01-06 06:45:00,AB2 - Main 2R,55.75,unclassified
7197,2022-01-06 07:00:00,AB2 - Main 2R,55.75,unclassified
7211,2022-01-06 07:15:00,AB2 - Main 2R,55.625,unclassified
7237,2022-01-06 07:30:00,AB2 - Main 2R,55.5,unclassified
7260,2022-01-06 07:45:00,AB2 - Main 2R,55.375,unclassified
7275,2022-01-06 08:00:00,AB2 - Main 2R,55.25,unclassified
7300,2022-01-06 08:15:00,AB2 - Main 2R,55.3125,unclassified
7326,2022-01-06 08:30:00,AB2 - Main 2R,55.375,unclassified
7344,2022-01-06 08:45:00,AB2 - Main 2R,55.4375,unclassified
7368,2022-01-06 09:00:00,AB2 - Main 2R,55.5,unclassified
7385,2022-01-06 09:15:00,AB2 - Main 2R,55.3125,unclassified
7417,2022-01-06 09:30:00,AB2 - Main 2R,55.125,unclassified
7431,2022-01-06 09:45:00,AB2 - Main 2R,54.9375,unclassified
7455,2022-01-06 10:00:00,AB2 - Main 2R,54.75,unclassified
7477,2022-01-06 10:15:00,AB2 - Main 2R,54.3125,unclassified
7502,2022-01-06 10:30:00,AB2 - Main 2R,53.875,unclassified
7519,2022-01-06 10:45:00,AB2 - Main 2R,53.4375,unclassified
7532,2022-01-06 11:00:00,AB2 - Main 2R,53.0,unclassified
7556,2022-01-06 11:15:00,AB2 - Main 2R,53.0,unclassified
7570,2022-01-06 11:30:00,AB2 - Main 2R,53.0,unclassified
7598,2022-01-06 11:45:00,AB2 - Main 2R,53.0,unclassified
7614,2022-01-06 12:00:00,AB2 - Main 2R,53.0,unclassified
7650,2022-01-06 12:15:00,AB2 - Main 2R,53.25,unclassified
7665,2022-01-06 12:30:00,AB2 - Main 2R,53.5,unclassified
7693,2022-01-06 12:45:00,AB2 - Main 2R,53.75,unclassified
7708,2022-01-06 13:00:00,AB2 - Main 2R,54.0,unclassified
7739,2022-01-06 13:15:00,AB2 - Main 2R,53.125,unclassified
7742,2022-01-06 13:30:00,AB2 - Main 2R,52.25,unclassified
7783,2022-01-06 13:45:00,AB2 - Main 2R,51.375,unclassified
7805,2022-01-06 14:00:00,AB2 - Main 2R,50.5,unclassified
7808,2022-01-06 14:15:00,AB2 - Main 2R,50.8125,unclassified
7839,2022-01-06 14:30:00,AB2 - Main 2R,51.125,unclassified
7855,2022-01-06 14:45:00,AB2 - Main 2R,51.4375,unclassified
7875,2022-01-06 15:00:00,AB2 - Main 2R,51.75,unclassified
7896,2022-01-06 15:15:00,AB2 - Main 2R,51.25,unclassified
7933,2022-01-06 15:30:00,AB2 - Main 2R,50.75,unclassified
7941,2022-01-06 15:45:00,AB2 - Main 2R,50.25,unclassified
7967,2022-01-06 16:00:00,AB2 - Main 2R,49.75,unclassified
8001,2022-01-06 16:15:00,AB2 - Main 2R,50.5,unclassified
8018,2022-01-06 16:30:00,AB2 - Main 2R,51.25,unclassified
8045,2022-01-06 16:45:00,AB2 - Main 2R,52.0,unclassified
8059,2022-01-06 17:00:00,AB2 - Main 2R,52.75,unclassified
8087,2022-01-06 17:15:00,AB2 - Main 2R,52.625,unclassified
8112,2022-01-06 17:30:00,AB2 - Main 2R,52.5,unclassified
8118,2022-01-06 17:45:00,AB2 - Main 2R,52.375,unclassified
8157,2022-01-06 18:00:00,AB2 - Main 2R,52.25,unclassified
8168,2022-01-06 18:15:00,AB2 - Main 2R,51.75,unclassified
8195,2022-01-06 18:30:00,AB2 - Main 2R,51.25,unclassified
8215,2022-01-06 18:45:00,AB2 - Main 2R,50.75,unclassified
8242,2022-01-06 19:00:00,AB2 - Main 2R,50.25,unclassified
8252,2022-01-06 19:15:00,AB2 - Main 2R,50.4375,unclassified
8280,2022-01-06 19:30:00,AB2 - Main 2R,50.625,unclassified
8293,2022-01-06 19:45:00,AB2 - Main 2R,50.8125,unclassified
8322,2022-01-06 20:00:00,AB2 - Main 2R,51.0,unclassified
8350,2022-01-06 20:15:00,AB2 - Main 2R,51.375,unclassified
8363,2022-01-06 20:30:00,AB2 - Main 2R,51.75,unclassified
8393,2022-01-06 20:45:00,AB2 - Main 2R,52.125,unclassified
8421,2022-01-06 21:00:00,AB2 - Main 2R,52.5,unclassified
8439,2022-01-06 21:15:00,AB2 - Main 2R,52.125,unclassified
8454,2022-01-06 21:30:00,AB2 - Main 2R,51.75,unclassified
8472,2022-01-06 21:45:00,AB2 - Main 2R,51.375,unclassified
8493,2022-01-06 22:00:00,AB2 - Main 2R,51.0,unclassified
8513,2022-01-06 22:15:00,AB2 - Main 2R,51.125,unclassified
8541,2022-01-06 22:30:00,AB2 - Main 2R,51.25,unclassified
8569,2022-01-06 22:45:00,AB2 - Main 2R,51.375,unclassified
8594,2022-01-06 23:00:00,AB2 - Main 2R,51.5,unclassified
8606,2022-01-06 23:15:00,AB2 - Main 2R,51.625,unclassified
8623,2022-01-06 23:30:00,AB2 - Main 2R,51.75,unclassified
8658,2022-01-06 23:45:00,AB2 - Main 2R,51.875,unclassified
8672,2022-01-07 00:00:00,AB2 - Main 2R,52.0,unclassified
8690,2022-01-07 00:15:00,AB2 - Main 2R,52.125,unclassified
8710,2022-01-07 00:30:00,AB2 - Main 2R,52.25,unclassified
