,time,Measure,kWh,label
2535,2022-01-04 03:45:00,BS3 - Main 3R,37.875,unclassified
2569,2022-01-04 04:00:00,BS3 - Main 3R,39.5,unclassified
2594,2022-01-04 04:15:00,BS3 - Main 3R,40.6875,unclassified
2609,2022-01-04 04:30:00,BS3 - Main 3R,41.875,unclassified
2648,2022-01-04 04:45:00,BS3 - Main 3R,43.0625,unclassified
2659,2022-01-04 05:00:00,BS3 - Main 3R,44.25,unclassified
2679,2022-01-04 05:15:00,BS3 - Main 3R,44.0625,unclassified
2704,2022-01-04 05:30:00,BS3 - Main 3R,43.875,unclassified
2732,2022-01-04 05:45:00,BS3 - Main 3R,43.6875,unclassified
2754,2022-01-04 06:00:00,BS3 - Main 3R,43.5,unclassified
2783,2022-01-04 06:15:00,BS3 - Main 3R,43.5,unclassified
2805,2022-01-04 06:30:00,BS3 - Main 3R,43.5,unclassified
2820,2022-01-04 06:45:00,BS3 - Main 3R,43.5,unclassified
2849,2022-01-04 07:00:00,BS3 - Main 3R,43.5,unclassified
2865,2022-01-04 07:15:00,BS3 - Main 3R,43.25,unclassified
2888,2022-01-04 07:30:00,BS3 - Main 3R,43.0,unclassified
2914,2022-01-04 07:45:00,BS3 - Main 3R,42.75,unclassified
2937,2022-01-04 08:00:00,BS3 - Main 3R,42.5,unclassified
2959,2022-01-04 08:15:00,BS3 - Main 3R,42.0625,unclassified
2991,2022-01-04 08:30:00,BS3 - Main 3R,41.625,unclassified
2996,2022-01-04 08:45:00,BS3 - Main 3R,41.1875,unclassified
3028,2022-01-04 09:00:00,BS3 - Main 3R,40.75,unclassified
3061,2022-01-04 09:15:00,BS3 - Main 3R,41.625,unclassified
3079,2022-01-04 09:30:00,BS3 - Main 3R,42.5,unclassified
3105,2022-01-04 09:45:00,BS3 - Main 3R,43.375,unclassified
3115,2022-01-04 10:00:00,BS3 - Main 3R,44.25,unclassified
3133,2022-01-04 10:15:00,BS3 - Main 3R,44.0,unclassified
3175,2022-01-04 10:30:00,BS3 - Main 3R,43.75,unclassified
3197,2022-01-04 10:45:00,BS3 - Main 3R,43.5,unclassified
3202,2022-01-04 11:00:00,BS3 - Main 3R,43.25,unclassified
3225,2022-01-04 11:15:00,BS3 - Main 3R,42.6875,unclassified
3252,2022-01-04 11:30:00,BS3 - Main 3R,42.125,unclassified
3279,2022-01-04 11:45:00,BS3 - Main 3R,41.5625,unclassified
3315,2022-01-04 12:00:00,BS3 - Main 3R,41.0,unclassified
3333,2022-01-04 12:15:00,BS3 - Main 3R,40.5625,unclassified
3352,2022-01-04 12:30:00,BS3 - Main 3R,40.125,unclassified
3383,2022-01-04 12:45:00,BS3 - Main 3R,39.6875,unclassified
3400,2022-01-04 13:00:00,BS3 - Main 3R,39.25,unclassified
3430,2022-01-04 13:15:00,BS3 - Main 3R,38.875,unclassified
3439,2022-01-04 13:30:00,BS3 - Main 3R,38.5,unclassified
3470,2022-01-04 13:45:00,BS3 - Main 3R,38.125,unclassified
3495,2022-01-04 14:00:00,BS3 - Main 3R,37.75,unclassified
3501,2022-01-04 14:15:00,BS3 - Main 3R,37.9375,unclassified
3543,2022-01-04 14:30:00,BS3 - Main 3R,38.125,unclassified
3555,2022-01-04 14:45:00,BS3 - Main 3R,38.3125,unclassified
3586,2022-01-04 15:00:00,BS3 - Main 3R,38.5,unclassified
3607,2022-01-04 15:15:00,BS3 - Main 3R,38.375,unclassified
3635,2022-01-04 15:30:00,BS3 - Main 3R,38.25,unclassified
3655,2022-01-04 15:45:00,BS3 - Main 3R,38.125,unclassified
3681,2022-01-04 16:00:00,BS3 - Main 3R,38.0,unclassified
3684,2022-01-04 16:15:00,BS3 - Main 3R,38.125,unclassified
3714,2022-01-04 16:30:00,BS3 - Main 3R,38.25,unclassified
3744,2022-01-04 16:45:00,BS3 - Main 3R,38.375,unclassified
3760,2022-01-04 17:00:00,BS3 - Main 3R,38.5,unclassified
3787,2022-01-04 17:15:00,BS3 - Main 3R,38.4375,unclassified
3810,2022-01-04 17:30:00,BS3 - Main 3R,38.375,unclassified
3823,2022-01-04 17:45:00,BS3 - Main 3R,38.3125,unclassified
3854,2022-01-04 18:00:00,BS3 - Main 3R,38.25,unclassified
3886,2022-01-04 18:15:00,BS3 - Main 3R,38.4375,unclassified
3892,2022-01-04 18:30:00,BS3 - Main 3R,38.625,unclassified
3931,2022-01-04 18:45:00,BS3 - Main 3R,38.8125,unclassified
3945,2022-01-04 19:00:00,BS3 - Main 3R,39.0,unclassified
3973,2022-01-04 19:15:00,BS3 - Main 3R,38.3125,unclassified
3982,2022-01-04 19:30:00,BS3 - Main 3R,37.625,unclassified
4014,2022-01-04 19:45:00,BS3 - Main 3R,36.9375,unclassified
4031,2022-01-04 20:00:00,BS3 - Main 3R,36.25,unclassified
4050,2022-01-04 20:15:00,BS3 - Main 3R,36.125,unclassified
4092,2022-01-04 20:30:00,BS3 - Main 3R,36.0,unclassified
4097,2022-01-04 20:45:00,BS3 - Main 3R,35.875,unclassified
4118,2022-01-04 21:00:00,BS3 - Main 3R,35.75,unclassified
4158,2022-01-04 21:15:00,BS3 - Main 3R,35.6875,unclassified
4177,2022-01-04 21:30:00,BS3 - Main 3R,35.625,unclassified
4200,2022-01-04 21:45:00,BS3 - Main 3R,35.5625,unclassified
4229,2022-01-04 22:00:00,BS3 - Main 3R,35.5,unclassified
4251,2022-01-04 22:15:00,BS3 - Main 3R,35.25,unclassified
4274,2022-01-04 22:30:00,BS3 - Main 3R,35.0,unclassified
4296,2022-01-04 22:45:00,BS3 - Main 3R,34.75,unclassified
4315,2022-01-04 23:00:00,BS3 - Main 3R,34.5,unclassified
4343,2022-01-04 23:15:00,BS3 - Main 3R,34.875,unclassified
4353,2022-01-04 23:30:00,BS3 - Main 3R,35.25,unclassified
4378,2022-01-04 23:45:00,BS3 - Main 3R,35.625,unclassified
4407,2022-01-05 00:00:00,BS3 - Main 3R,36.0,unclassified
4415,2022-01-05 00:15:00,BS3 - Main 3R,35.875,unclassified
4445,2022-01-05 00:30:00,BS3 - Main 3R,35.75,unclassified
4466,2022-01-05 00:45:00,BS3 - Main 3R,35.625,unclassified
4490,2022-01-05 01:00:00,BS3 - Main 3R,35.5,unclassified
4510,2022-01-05 01:15:00,BS3 - Main 3R,35.5625,unclassified
4539,2022-01-05 01:30:00,BS3 - Main 3R,35.625,unclassified
4570,2022-01-05 01:45:00,BS3 - Main 3R,35.6875,unclassified
4592,2022-01-05 02:00:00,BS3 - Main 3R,35.75,unclassified
4600,2022-01-05 02:15:00,BS3 - Main 3R,36.25,unclassified
4628,2022-01-05 02:30:00,BS3 - Main 3R,36.75,unclassified
4665,2022-01-05 02:45:00,BS3 - Main 3R,37.25,unclassified
4671,2022-01-05 03:00:00,BS3 - Main 3R,37.75,unclassified
4708,2022-01-05 03:15:00,BS3 - Main 3R,38.375,unclassified
4718,2022-01-05 03:30:00,BS3 - Main 3R,39.0,unclassified
4737,2022-01-05 03:45:00,BS3 - Main 3R,39.625,unclassified
4775,2022-01-05 04:00:00,BS3 - Main 3R,40.25,unclassified
4802,2022-01-05 04:15:00,BS3 - Main 3R,40.5,unclassified
4825,2022-01-05 04:30:00,BS3 - Main 3R,40.75,unclassified
4837,2022-01-05 04:45:00,BS3 - Main 3R,41.0,unclassified
4855,2022-01-05 05:00:00,BS3 - Main 3R,41.25,unclassified
4885,2022-01-05 05:15:00,BS3 - Main 3R,41.125,unclassified
4898,2022-01-05 05:30:00,BS3 - Main 3R,41.0,unclassified
4926,2022-01-05 05:45:00,BS3 - Main 3R,40.875,unclassified
4962,2022-01-05 06:00:00,BS3 - Main 3R,40.75,unclassified
4978,2022-01-05 06:15:00,BS3 - Main 3R,40.8125,unclassified
4993,2022-01-05 06:30:00,BS3 - Main 3R,40.875,unclassified
5016,2022-01-05 06:45:00,BS3 - Main 3R,40.9375,unclassified
5054,2022-01-05 07:00:00,BS3 - Main 3R,41.0,unclassified
5074,2022-01-05 07:15:00,BS3 - Main 3R,40.9375,unclassified
5099,2022-01-05 07:30:00,BS3 - Main 3R,40.875,unclassified
5106,2022-01-05 07:45:00,BS3 - Main 3R,40.8125,unclassified
5128,2022-01-05 08:00:00,BS3 - Main 3R,40.75,unclassified
5166,2022-01-05 08:15:00,BS3 - Main 3R,40.8125,unclassified
5175,2022-01-05 08:30:00,BS3 - Main 3R,40.875,unclassified
5214,2022-01-05 08:45:00,BS3 - Main 3R,40.9375,unclassified
5220,2022-01-05 09:00:00,BS3 - Main 3R,41.0,unclassified
5255,2022-01-05 09:15:00,BS3 - Main 3R,40.875,unclassified
5278,2022-01-05 09:30:00,BS3 - Main 3R,40.75,unclassified
5291,2022-01-05 09:45:00,BS3 - Main 3R,40.625,unclassified
5331,2022-01-05 10:00:00,BS3 - Main 3R,40.5,unclassified
5335,2022-01-05 10:15:00,BS3 - Main 3R,40.25,unclassified
5378,2022-01-05 10:30:00,BS3 - Main 3R,40.0,unclassified
5385,2022-01-05 10:45:00,BS3 - Main 3R,39.75,unclassified
5423,2022-01-05 11:00:00,BS3 - Main 3R,39.5,unclassified
5432,2022-01-05 11:15:00,BS3 - Main 3R,39.3125,unclassified
5467,2022-01-05 11:30:00,BS3 - Main 3R,39.125,unclassified
5476,2022-01-05 11:45:00,BS3 - Main 3R,38.9375,unclassified
5495,2022-01-05 12:00:00,BS3 - Main 3R,38.75,unclassified
5520,2022-01-05 12:15:00,BS3 - Main 3R,37.9375,unclassified
5554,2022-01-05 12:30:00,BS3 - Main 3R,37.125,unclassified
5575,2022-01-05 12:45:00,BS3 - Main 3R,36.3125,unclassified
5604,2022-01-05 13:00:00,BS3 - Main 3R,35.5,unclassified
5620,2022-01-05 13:15:00,BS3 - Main 3R,34.9375,unclassified
5634,2022-01-05 13:30:00,BS3 - Main 3R,34.375,unclassified
5667,2022-01-05 13:45:00,BS3 - Main 3R,33.8125,unclassified
5678,2022-01-05 14:00:00,BS3 - Main 3R,33.25,unclassified
5716,2022-01-05 14:15:00,BS3 - Main 3R,33.5,unclassified
5733,2022-01-05 14:30:00,BS3 - Main 3R,33.75,unclassified
5756,2022-01-05 14:45:00,BS3 - Main 3R,34.0,unclassified
5771,2022-01-05 15:00:00,BS3 - Main 3R,34.25,unclassified
5796,2022-01-05 15:15:00,BS3 - Main 3R,34.5,unclassified
5812,2022-01-05 15:30:00,BS3 - Main 3R,34.75,unclassified
5849,2022-01-05 15:45:00,BS3 - Main 3R,35.0,unclassified
5857,2022-01-05 16:00:00,BS3 - Main 3R,35.25,unclassified
5886,2022-01-05 16:15:00,BS3 - Main 3R,35.3125,unclassified
5906,2022-01-05 16:30:00,BS3 - Main 3R,35.375,unclassified
5924,2022-01-05 16:45:00,BS3 - Main 3R,35.4375,unclassified
5943,2022-01-05 17:00:00,BS3 - Main 3R,35.5,unclassified
5985,2022-01-05 17:15:00,BS3 - Main 3R,35.625,unclassified
6001,2022-01-05 17:30:00,BS3 - Main 3R,35.75,unclassified
6022,2022-01-05 17:45:00,BS3 - Main 3R,35.875,unclassified
6055,2022-01-05 18:00:00,BS3 - Main 3R,36.0,unclassified
6061,2022-01-05 18:15:00,BS3 - Main 3R,35.9375,unclassified
6088,2022-01-05 18:30:00,BS3 - Main 3R,35.875,unclassified
6116,2022-01-05 18:45:00,BS3 - Main 3R,35.8125,unclassified
6133,2022-01-05 19:00:00,BS3 - Main 3R,35.75,unclassified
6159,2022-01-05 19:15:00,BS3 - Main 3R,35.25,unclassified
6185,2022-01-05 19:30:00,BS3 - Main 3R,34.75,unclassified
6195,2022-01-05 19:45:00,BS3 - Main 3R,34.25,unclassified
6222,2022-01-05 20:00:00,BS3 - Main 3R,33.75,unclassified
6250,2022-01-05 20:15:00,BS3 - Main 3R,33.6875,unclassified
6283,2022-01-05 20:30:00,BS3 - Main 3R,33.625,unclassified
6304,2022-01-05 20:45:00,BS3 - Main 3R,33.5625,unclassified
6322,2022-01-05 21:00:00,BS3 - Main 3R,33.5,unclassified
6339,2022-01-05 21:15:00,BS3 - Main 3R,33.5625,unclassified
6371,2022-01-05 21:30:00,BS3 - Main 3R,33.625,unclassified
6379,2022-01-05 21:45:00,BS3 - Main 3R,33.6875,unclassified
6408,2022-01-05 22:00:00,BS3 - Main 3R,33.75,unclassified
6429,2022-01-05 22:15:00,BS3 - Main 3R,33.9375,unclassified
6459,2022-01-05 22:30:00,BS3 - Main 3R,34.125,unclassified
6479,2022-01-05 22:45:00,BS3 - Main 3R,34.3125,unclassified
6511,2022-01-05 23:00:00,BS3 - Main 3R,34.5,unclassified
6531,2022-01-05 23:15:00,BS3 - Main 3R,34.5625,unclassified
6541,2022-01-05 23:30:00,BS3 - Main 3R,34.625,unclassified
6565,2022-01-05 23:45:00,BS3 - Main 3R,34.6875,unclassified
6586,2022-01-06 00:00:00,BS3 - Main 3R,34.75,unclassified
6612,2022-01-06 00:15:00,BS3 - Main 3R,34.8125,unclassified
6628,2022-01-06 00:30:00,BS3 - Main 3R,34.875,unclassified
6667,2022-01-06 00:45:00,BS3 - Main 3R,34.9375,unclassified
6689,2022-01-06 01:00:00,BS3 - Main 3R,35.0,unclassified
6711,2022-01-06 01:15:00,BS3 - Main 3R,35.0,unclassified
6726,2022-01-06 01:30:00,BS3 - Main 3R,35.0,unclassified
6753,2022-01-06 01:45:00,BS3 - Main 3R,35.0,unclassified
6780,2022-01-06 02:00:00,BS3 - Main 3R,35.0,unclassified
6794,2022-01-06 02:15:00,BS3 - Main 3R,35.5625,unclassified
6806,2022-01-06 02:30:00,BS3 - Main 3R,36.125,unclassified
6829,2022-01-06 02:45:00,BS3 - Main 3R,36.6875,unclassified
6856,2022-01-06 03:00:00,BS3 - Main 3R,37.25,unclassified
6884,2022-01-06 03:15:00,BS3 - Main 3R,38.4375,unclassified
6908,2022-01-06 03:30:00,BS3 - Main 3R,39.625,unclassified
6921,2022-01-06 03:45:00,BS3 - Main 3R,40.8125,unclassified
6955,2022-01-06 04:00:00,BS3 - Main 3R,42.0,unclassified
6969,2022-01-06 04:15:00,BS3 - Main 3R,42.625,unclassified
6991,2022-01-06 04:30:00,BS3 - Main 3R,43.25,unclassified
7004,2022-01-06 04:45:00,BS3 - Main 3R,43.875,unclassified
7040,2022-01-06 05:00:00,BS3 - Main 3R,44.5,unclassified
7051,2022-01-06 05:15:00,BS3 - Main 3R,45.3125,unclassified
7069,2022-01-06 05:30:00,BS3 - Main 3R,46.125,unclassified
7084,2022-01-06 05:45:00,BS3 - Main 3R,46.9375,unclassified
7114,2022-01-06 06:00:00,BS3 - Main 3R,47.75,unclassified
7140,2022-01-06 06:15:00,BS3 - Main 3R,47.4375,unclassified
7154,2022-01-06 06:30:00,BS3 - Main 3R,47.125,unclassified
7167,2022-01-06 06:45:00,BS3 - Main 3R,46.8125,unclassified
7195,2022-01-06 07:00:00,BS3 - Main 3R,46.5,unclassified
7226,2022-01-06 07:15:00,BS3 - Main 3R,46.125,unclassified
7233,2022-01-06 07:30:00,BS3 - Main 3R,45.75,unclassified
7264,2022-01-06 07:45:00,BS3 - Main 3R,45.375,unclassified
7287,2022-01-06 08:00:00,BS3 - Main 3R,45.0,unclassified
7295,2022-01-06 08:15:00,BS3 - Main 3R,45.0,unclassified
7320,2022-01-06 08:30:00,BS3 - Main 3R,45.0,unclassified
7352,2022-01-06 08:45:00,BS3 - Main 3R,45.0,unclassified
7358,2022-01-06 09:00:00,BS3 - Main 3R,45.0,unclassified
7394,2022-01-06 09:15:00,BS3 - Main 3R,44.6875,unclassified
7415,2022-01-06 09:30:00,BS3 - Main 3R,44.375,unclassified
7442,2022-01-06 09:45:00,BS3 - Main 3R,44.0625,unclassified
7457,2022-01-06 10:00:00,BS3 - Main 3R,43.75,unclassified
7479,2022-01-06 10:15:00,BS3 - Main 3R,44.0,unclassified
7503,2022-01-06 10:30:00,BS3 - Main 3R,44.25,unclassified
7520,2022-01-06 10:45:00,BS3 - Main 3R,44.5,unclassified
7535,2022-01-06 11:00:00,BS3 - Main 3R,44.75,unclassified
7548,2022-01-06 11:15:00,BS3 - Main 3R,43.6875,unclassified
7573,2022-01-06 11:30:00,BS3 - Main 3R,42.625,unclassified
7605,2022-01-06 11:45:00,BS3 - Main 3R,41.5625,unclassified
7618,2022-01-06 12:00:00,BS3 - Main 3R,40.5,unclassified
7651,2022-01-06 12:15:00,BS3 - Main 3R,39.125,unclassified
7658,2022-01-06 12:30:00,BS3 - Main 3R,37.75,unclassified
7691,2022-01-06 12:45:00,BS3 - Main 3R,36.375,unclassified
7707,2022-01-06 13:00:00,BS3 - Main 3R,35.0,unclassified
7725,2022-01-06 13:15:00,BS3 - Main 3R,35.1875,unclassified
7748,2022-01-06 13:30:00,BS3 - Main 3R,35.375,unclassified
7776,2022-01-06 13:45:00,BS3 - Main 3R,35.5625,unclassified
7804,2022-01-06 14:00:00,BS3 - Main 3R,35.75,unclassified
7814,2022-01-06 14:15:00,BS3 - Main 3R,35.5625,unclassified
7845,2022-01-06 14:30:00,BS3 - Main 3R,35.375,unclassified
7863,2022-01-06 14:45:00,BS3 - Main 3R,35.1875,unclassified
7890,2022-01-06 15:00:00,BS3 - Main 3R,35.0,unclassified
7908,2022-01-06 15:15:00,BS3 - Main 3R,35.25,unclassified
7918,2022-01-06 15:30:00,BS3 - Main 3R,35.5,unclassified
7958,2022-01-06 15:45:00,BS3 - Main 3R,35.75,unclassified
7971,2022-01-06 16:00:00,BS3 - Main 3R,36.0,unclassified
7990,2022-01-06 16:15:00,BS3 - Main 3R,35.9375,unclassified
8006,2022-01-06 16:30:00,BS3 - Main 3R,35.875,unclassified
8044,2022-01-06 16:45:00,BS3 - Main 3R,35.8125,unclassified
8054,2022-01-06 17:00:00,BS3 - Main 3R,35.75,unclassified
8085,2022-01-06 17:15:00,BS3 - Main 3R,35.875,unclassified
8108,2022-01-06 17:30:00,BS3 - Main 3R,36.0,unclassified
8117,2022-01-06 17:45:00,BS3 - Main 3R,36.125,unclassified
8150,2022-01-06 18:00:00,BS3 - Main 3R,36.25,unclassified
8171,2022-01-06 18:15:00,BS3 - Main 3R,36.375,unclassified
8200,2022-01-06 18:30:00,BS3 - Main 3R,36.5,unclassified
8223,2022-01-06 18:45:00,BS3 - Main 3R,36.625,unclassified
8244,2022-01-06 19:00:00,BS3 - Main 3R,36.75,unclassified
8248,2022-01-06 19:15:00,BS3 - Main 3R,36.0625,unclassified
8274,2022-01-06 19:30:00,BS3 - Main 3R,35.375,unclassified
8311,2022-01-06 19:45:00,BS3 - Main 3R,34.6875,unclassified
8329,2022-01-06 20:00:00,BS3 - Main 3R,34.0,unclassified
8349,2022-01-06 20:15:00,BS3 - Main 3R,34.0625,unclassified
8364,2022-01-06 20:30:00,BS3 - Main 3R,34.125,unclassified
8383,2022-01-06 20:45:00,BS3 - Main 3R,34.1875,unclassified
8419,2022-01-06 21:00:00,BS3 - Main 3R,34.25,unclassified
8436,2022-01-06 21:15:00,BS3 - Main 3R,34.25,unclassified
8456,2022-01-06 21:30:00,BS3 - Main 3R,34.25,unclassified
8468,2022-01-06 21:45:00,BS3 - Main 3R,34.25,unclassified
8498,2022-01-06 22:00:00,BS3 - Main 3R,34.25,unclassified
8512,2022-01-06 22:15:00,BS3 - Main 3R,34.0625,unclassified
8537,2022-01-06 22:30:00,BS3 - Main 3R,33.875,unclassified
8562,2022-01-06 22:45:00,BS3 - Main 3R,33.6875,unclassified
8581,2022-01-06 23:00:00,BS3 - Main 3R,33.5,unclassified
8600,2022-01-06 23:15:00,BS3 - Main 3R,33.5625,unclassified
8636,2022-01-06 23:30:00,BS3 - Main 3R,33.625,unclassified
8656,2022-01-06 23:45:00,BS3 - Main 3R,33.6875,unclassified
8680,2022-01-07 00:00:00,BS3 - Main 3R,33.75,unclassified
8697,2022-01-07 00:15:00,BS3 - Main 3R,33.9375,unclassified
